,session_id,session_started_at,session_ended_at,user_id,device_type,device_browser,device_operating_system,device_language,country
12869,1939014826,2023-11-24 23:12:40,2023-11-24 23:32:52,173539962222634,mobile,google,android,FR,
12870,2378529529,2023-08-27 20:07:41,2023-08-27 20:25:55,121408297539494,desktop,yahoo,,,FR
12871,3744553909,2023-08-27 02:22:19,2023-08-27 02:38:08,121408297539494,desktop,yahoo,,,FR
12872,2660283637,2023-03-17 11:15:27,2023-03-17 11:26:43,121408297539494,desktop,yahoo,,,FR
12873,3725234268,2023-08-14 17:25:50,2023-08-14 17:41:29,287956369146244,mobile,google,android,FR,
12874,1800532676,2023-12-01 14:25:38,2023-12-01 14:48:31,287956369146244,mobile,google,android,FR,
12875,3110083731,2023-06-23 05:37:28,2023-06-23 05:53:47,287956369146244,mobile,google,android,FR,
12876,2550906320,2023-08-27 12:33:09,2023-08-27 13:02:04,287956369146244,mobile,google,android,FR,
12877,3752011051,2023-04-13 08:01:55,2023-04-13 08:46:20,287956369146244,mobile,google,android,FR,
12878,304821801,2023-11-17 20:07:30,2023-11-17 20:55:07,183601764500414,mobile,,ios,FR,FR
12879,2650315476,2023-07-30 08:06:03,2023-07-30 08:22:15,183601764500414,mobile,,ios,FR,FR
12880,2307794029,2023-05-21 08:50:57,2023-05-21 09:03:51,183601764500414,mobile,,ios,FR,FR
12881,3181703693,2023-05-10 18:03:17,2023-05-10 18:57:02,183601764500414,mobile,,ios,FR,FR
12882,3631757523,2023-05-26 08:42:38,2023-05-26 08:48:07,245819067447470,desktop,yahoo,,,FR
12883,25444610,2023-07-07 07:08:11,2023-07-07 07:15:00,245819067447470,desktop,yahoo,,,FR
12884,2258234810,2023-09-28 19:02:54,2023-09-28 19:51:41,843058942040578,desktop,google,,,FR
12885,2085769897,2023-08-02 11:20:16,2023-08-02 11:21:24,843058942040578,desktop,google,,,FR
12886,2859882819,2023-04-05 07:16:16,2023-04-05 07:51:36,843058942040578,desktop,google,,,FR
12887,3705622384,2023-08-20 23:45:29,2023-08-21 00:20:17,843058942040578,desktop,google,,,FR
12888,2705215251,2023-04-06 11:34:23,2023-04-06 12:07:46,306405341898864,,google,,,FR
12889,182203368,2023-11-22 13:33:36,2023-11-22 13:46:31,306405341898864,,google,,,FR
12890,3616787407,2023-06-18 03:15:59,2023-06-18 04:14:46,306405341898864,,google,,,FR
12891,1823794992,2023-09-07 02:15:43,2023-09-07 03:15:18,306405341898864,,google,,,FR
12892,2573629910,2023-02-25 20:55:52,2023-02-25 21:06:25,516263700365059,mobile,,ios,FR,FR
12893,3269995332,2023-04-18 20:36:33,2023-04-18 20:48:56,294864013220876,mobile,bing,android,,FR
12894,3837974679,2023-04-01 09:47:33,2023-04-01 10:02:33,294864013220876,mobile,bing,android,,FR
12895,1644367223,2023-09-21 04:21:46,2023-09-21 04:45:23,294864013220876,mobile,bing,android,,FR
12896,3619444981,2023-12-04 08:46:59,2023-12-04 08:54:13,998029057924746,mobile,bing,android,FR,FR
12897,964649622,2023-04-05 17:40:17,2023-04-05 17:59:30,998029057924746,mobile,bing,android,FR,FR
12898,2829866346,2023-01-16 17:25:23,2023-01-16 17:29:02,998029057924746,mobile,bing,android,FR,FR
12899,4061419082,2023-09-09 20:09:19,2023-09-09 20:13:42,198555321629506,desktop,,,,
12900,1429430994,2023-08-16 08:53:31,2023-08-16 09:31:50,143745446242642,desktop,google,,,FR
12901,1318477265,2023-04-27 00:41:38,2023-04-27 01:31:09,143745446242642,desktop,google,,,FR
12902,3269987757,2023-10-12 23:28:12,2023-10-13 00:22:52,143745446242642,desktop,google,,,FR
12903,3231526900,2023-06-02 03:51:47,2023-06-02 03:58:00,143745446242642,desktop,google,,,FR
12904,3524037814,2023-03-30 11:50:02,2023-03-30 12:01:38,277345929789111,mobile,google,ios,FR,FR
12905,2688363106,2023-06-13 13:00:54,2023-06-13 13:32:05,277345929789111,mobile,google,ios,FR,FR
12906,4208185372,2023-10-28 07:43:24,2023-10-28 07:55:52,329645896493676,mobile,google,,EN,FR
12907,336656350,2023-12-07 01:23:38,2023-12-07 01:46:19,329645896493676,mobile,google,,EN,FR
12908,2018164924,2023-12-30 18:03:49,2023-12-30 18:32:36,329645896493676,mobile,google,,EN,FR
12909,2608431786,2023-10-02 13:46:50,2023-10-02 14:25:46,329645896493676,mobile,google,,EN,FR
12910,957913197,2023-09-03 08:55:29,2023-09-03 09:14:20,245432925231425,desktop,google,,,FR
12911,2135449330,2023-07-27 00:24:22,2023-07-27 01:12:06,245432925231425,desktop,google,,,FR
12912,745121176,2023-10-02 14:52:26,2023-10-02 15:14:59,245432925231425,desktop,google,,,FR
12913,1715966512,2023-10-31 18:54:24,2023-10-31 19:51:19,245432925231425,desktop,google,,,FR
12914,548572103,2023-11-07 01:37:01,2023-11-07 02:28:40,245432925231425,desktop,google,,,FR
12915,21856520,2023-02-09 05:26:46,2023-02-09 05:54:35,224236185779243,mobile,,ios,FR,FR
12916,112736301,2023-04-27 14:39:45,2023-04-27 15:22:29,224236185779243,mobile,,ios,FR,FR
12917,850672783,2023-11-24 19:26:16,2023-11-24 20:14:37,176680394528860,mobile,google,ios,EN,
12918,788468150,2023-03-30 03:09:18,2023-03-30 03:39:49,176680394528860,mobile,google,ios,EN,
12919,3556675433,2023-07-09 22:06:35,2023-07-09 22:15:14,176680394528860,mobile,google,ios,EN,
12920,2013776760,2023-09-10 02:08:19,2023-09-10 02:49:30,176680394528860,mobile,google,ios,EN,
12921,373452309,2023-05-16 16:36:27,2023-05-16 16:58:21,176680394528860,mobile,google,ios,EN,
12922,1357276603,2023-12-26 23:36:19,2023-12-26 23:45:13,306187261749180,mobile,google,ios,,FR
12923,607977245,2023-12-18 01:30:36,2023-12-18 02:01:22,306187261749180,mobile,google,ios,,FR
12924,908510597,2023-10-05 12:45:10,2023-10-05 13:28:27,306187261749180,mobile,google,ios,,FR
12925,984256193,2023-07-04 18:18:15,2023-07-04 18:50:58,306187261749180,mobile,google,ios,,FR
12926,3219233430,2023-07-22 08:28:26,2023-07-22 08:45:13,172914512739710,mobile,google,ios,FR,FR
12927,883906611,2023-03-28 15:57:50,2023-03-28 16:45:57,172914512739710,mobile,google,ios,FR,FR
12928,694529835,2023-04-08 08:08:54,2023-04-08 08:20:31,914451201150246,mobile,,ios,85183,
12929,2286885848,2023-10-11 07:30:37,2023-10-11 07:36:57,152088781158531,mobile,google,android,EN,
12930,151242394,2023-12-22 11:06:22,2023-12-22 11:49:04,652631170992955,mobile,google,android,FR,FR
12931,3527409503,2023-09-15 20:07:08,2023-09-15 20:33:50,652631170992955,mobile,google,android,FR,FR
12932,1282789122,2023-12-23 13:44:24,2023-12-23 14:03:46,652631170992955,mobile,google,android,FR,FR
12933,769078914,2023-06-08 07:56:33,2023-06-08 08:30:31,652631170992955,mobile,google,android,FR,FR
12934,4288169653,2023-04-14 11:33:05,2023-04-14 12:09:46,963201922390192,mobile,,android,FR,FR
12935,3546808676,2023-02-18 09:08:58,2023-02-18 09:47:25,963201922390192,mobile,,android,FR,FR
12936,285964371,2023-02-09 21:07:08,2023-02-09 21:10:12,963201922390192,mobile,,android,FR,FR
12937,4009498027,2023-02-12 01:40:10,2023-02-12 01:43:43,167170295483027,mobile,yahoo,ios,FR,FR
12938,1513985025,2023-12-21 02:01:42,2023-12-21 02:26:44,167170295483027,mobile,yahoo,ios,FR,FR
12939,3618487694,2023-12-08 15:28:55,2023-12-08 16:23:42,167170295483027,mobile,yahoo,ios,FR,FR
12940,1409526376,2023-09-19 21:31:20,2023-09-19 21:40:39,291122015133891,mobile,google,android,FR,FR
12941,1784036858,2023-07-28 04:26:27,2023-07-28 04:47:41,291122015133891,mobile,google,android,FR,FR
12942,3699913449,2023-01-22 14:12:34,2023-01-22 14:43:05,291122015133891,mobile,google,android,FR,FR
12943,4294032442,2023-08-31 06:41:42,2023-08-31 07:13:21,634536184852101,mobile,,ios,FR,FR
12944,860615783,2023-01-23 11:09:21,2023-01-23 11:38:40,634536184852101,mobile,,ios,FR,FR
12945,3071930683,2023-05-05 22:31:54,2023-05-05 23:14:39,634536184852101,mobile,,ios,FR,FR
12946,864077628,2023-09-15 23:54:24,2023-09-16 00:28:03,634536184852101,mobile,,ios,FR,FR
12947,2043263377,2023-07-15 21:05:43,2023-07-15 21:57:00,634536184852101,mobile,,ios,FR,FR
12948,3698166511,2023-05-26 06:39:34,2023-05-26 07:36:45,276151863099926,mobile,google,ios,EN,FR
12949,3602972134,2023-06-13 00:07:51,2023-06-13 00:31:54,276151863099926,mobile,google,ios,EN,FR
12950,3298807030,2023-05-28 09:36:04,2023-05-28 10:35:21,132926542968107,mobile,google,,,
12951,2311207928,2023-04-25 18:49:19,2023-04-25 19:36:49,132926542968107,mobile,google,,,
12952,3666008177,2023-08-16 05:44:34,2023-08-16 06:43:00,132926542968107,mobile,google,,,
12953,3816589339,2023-11-13 13:42:17,2023-11-13 14:01:54,251407012746164,mobile,google,android,FR,FR
12954,3722104368,2023-01-25 02:31:24,2023-01-25 02:34:14,251407012746164,mobile,google,android,FR,FR
12955,1102439862,2023-05-16 20:47:02,2023-05-16 21:41:21,251407012746164,mobile,google,android,FR,FR
12956,230912917,2023-07-26 09:59:23,2023-07-26 10:03:12,233162243420917,mobile,google,ios,FR,FR
12957,2400285087,2023-09-24 21:58:55,2023-09-24 22:30:23,233162243420917,mobile,google,ios,FR,FR
12958,393660314,2023-05-15 01:01:23,2023-05-15 01:23:48,233162243420917,mobile,google,ios,FR,FR
12959,629476978,2023-01-06 15:23:49,2023-01-06 16:01:27,340970781539444,desktop,bing,,,
12960,2199938513,2023-08-21 07:50:24,2023-08-21 08:44:21,340970781539444,desktop,bing,,,
12961,3494612217,2023-01-12 05:59:53,2023-01-12 06:28:16,340970781539444,desktop,bing,,,
12962,1190658547,2023-01-01 14:31:05,2023-01-01 15:20:42,340970781539444,desktop,bing,,,
12963,3188503201,2023-07-25 14:25:50,2023-07-25 14:31:58,340970781539444,desktop,bing,,,
12964,2724373248,2023-11-25 21:27:41,2023-11-25 22:17:50,340970781539444,desktop,bing,,,
12965,1023309302,2023-01-05 20:01:03,2023-01-05 20:06:32,340970781539444,desktop,bing,,,
12966,3786328512,2023-05-08 02:10:13,2023-05-08 02:41:30,168796656057638,mobile,google,android,FR,FR
12967,1908011587,2023-11-05 09:20:29,2023-11-05 09:35:10,168796656057638,mobile,google,android,FR,FR
12968,3331943665,2023-06-16 08:12:06,2023-06-16 09:07:41,168796656057638,mobile,google,android,FR,FR
12969,2330190327,2023-07-26 14:38:34,2023-07-26 15:10:29,168796656057638,mobile,google,android,FR,FR
12970,3307058347,2023-07-06 00:03:45,2023-07-06 00:49:17,168796656057638,mobile,google,android,FR,FR
12971,2147993914,2023-07-06 05:58:21,2023-07-06 06:27:25,168796656057638,mobile,google,android,FR,FR
12972,251256801,2023-06-29 12:11:06,2023-06-29 12:40:13,517789895345710,mobile,google,android,EN,FR
12973,3369210777,2023-04-04 02:07:15,2023-04-04 02:35:38,517789895345710,mobile,google,android,EN,FR
12974,1481512678,2023-10-21 02:34:38,2023-10-21 02:40:32,517789895345710,mobile,google,android,EN,FR
12975,2741696662,2023-02-27 22:26:45,2023-02-27 23:08:23,315946110724103,mobile,,android,FR,FR
12976,246090051,2023-01-17 13:58:11,2023-01-17 14:07:31,315946110724103,mobile,,android,FR,FR
12977,1609743188,2023-09-13 17:21:11,2023-09-13 17:40:20,315946110724103,mobile,,android,FR,FR
12978,3151645641,2023-10-08 10:53:21,2023-10-08 10:54:11,315946110724103,mobile,,android,FR,FR
12979,2552053066,2023-05-12 20:09:16,2023-05-12 20:28:05,251410912258731,,google,,,FR
12980,4077705236,2023-04-01 08:30:17,2023-04-01 09:06:18,251410912258731,,google,,,FR
12981,2647510746,2023-09-06 21:04:40,2023-09-06 21:57:03,251410912258731,,google,,,FR
12982,4232559771,2023-11-09 20:35:17,2023-11-09 20:40:33,251410912258731,,google,,,FR
12983,3847874653,2023-03-11 00:25:10,2023-03-11 00:27:25,251410912258731,,google,,,FR
12984,3369841663,2023-05-05 01:46:46,2023-05-05 02:01:44,252373737544911,desktop,google,,,FR
12985,524798692,2023-11-10 21:18:53,2023-11-10 22:08:38,271442565451312,mobile,google,ios,FR,
12986,281702973,2023-12-04 01:17:46,2023-12-04 01:29:48,271442565451312,mobile,google,ios,FR,
12987,4036834969,2023-04-04 06:42:16,2023-04-04 07:29:29,271442565451312,mobile,google,ios,FR,
12988,3430079324,2023-01-26 01:56:43,2023-01-26 02:14:02,271442565451312,mobile,google,ios,FR,
12989,383077751,2023-07-08 03:04:30,2023-07-08 03:18:42,271442565451312,mobile,google,ios,FR,
12990,2151740652,2023-05-29 19:54:02,2023-05-29 20:33:20,153477413533205,mobile,google,ios,FR,FR
12991,4040095578,2023-11-28 11:42:11,2023-11-28 12:36:52,153477413533205,mobile,google,ios,FR,FR
12992,3446514153,2023-09-29 14:43:11,2023-09-29 15:39:59,153477413533205,mobile,google,ios,FR,FR
12993,1354263826,2023-10-18 18:15:37,2023-10-18 18:24:05,153477413533205,mobile,google,ios,FR,FR
12994,4267530630,2023-06-05 08:06:02,2023-06-05 08:57:09,153477413533205,mobile,google,ios,FR,FR
12995,1983504403,2023-02-19 05:17:38,2023-02-19 05:59:25,121123889366788,mobile,google,ios,FR,FR
12996,1815992968,2023-11-07 08:55:08,2023-11-07 09:18:18,121123889366788,mobile,google,ios,FR,FR
12997,4293572895,2023-06-12 16:59:20,2023-06-12 17:22:22,121123889366788,mobile,google,ios,FR,FR
12998,2081566319,2023-04-17 13:07:49,2023-04-17 13:33:34,121123889366788,mobile,google,ios,FR,FR
12999,269370830,2023-01-08 07:37:07,2023-01-08 07:40:00,121123889366788,mobile,google,ios,FR,FR
13000,894573652,2023-07-01 00:29:46,2023-07-01 00:49:18,121123889366788,mobile,google,ios,FR,FR
13001,978127229,2023-07-23 07:42:11,2023-07-23 08:08:31,100668016435583,mobile,google,ios,FR,FR
13002,1883257597,2023-03-16 21:03:40,2023-03-16 22:03:08,100668016435583,mobile,google,ios,FR,FR
13003,1926571409,2023-01-29 10:26:24,2023-01-29 10:51:58,214832775985011,mobile,bing,,EN,FR
13004,410421418,2023-02-10 05:40:57,2023-02-10 05:42:16,214832775985011,mobile,bing,,EN,FR
13005,602481558,2023-05-17 08:54:29,2023-05-17 09:03:51,214832775985011,mobile,bing,,EN,FR
13006,468576775,2023-02-14 07:28:22,2023-02-14 08:06:25,214832775985011,mobile,bing,,EN,FR
13007,2793557548,2023-12-21 11:38:26,2023-12-21 11:56:48,214832775985011,mobile,bing,,EN,FR
13008,1779977803,2023-12-24 03:50:42,2023-12-24 03:54:32,214832775985011,mobile,bing,,EN,FR
13009,466610899,2023-12-25 05:39:13,2023-12-25 06:38:16,190538642418252,mobile,,android,FR,FR
13010,2920029771,2023-04-24 05:50:43,2023-04-24 05:58:07,190538642418252,mobile,,android,FR,FR
13011,2027606972,2023-08-18 23:32:24,2023-08-18 23:57:05,190538642418252,mobile,,android,FR,FR
13012,904811721,2023-11-09 20:56:40,2023-11-09 21:54:00,277846996380182,desktop,google,,,FR
13013,583404032,2023-03-30 08:18:45,2023-03-30 08:25:56,277846996380182,desktop,google,,,FR
13014,897865163,2023-03-12 14:25:24,2023-03-12 14:56:44,277846996380182,desktop,google,,,FR
13015,2013089654,2023-07-18 21:15:46,2023-07-18 21:53:33,277846996380182,desktop,google,,,FR
13016,1375370541,2023-10-01 00:49:11,2023-10-01 01:05:13,886224431539403,mobile,google,ios,FR,UK
13017,111500355,2023-10-03 12:47:39,2023-10-03 13:43:26,886224431539403,mobile,google,ios,FR,UK
13018,1427484101,2023-07-19 15:13:23,2023-07-19 15:22:03,886224431539403,mobile,google,ios,FR,UK
13019,1398738395,2023-07-01 13:20:15,2023-07-01 14:15:43,886224431539403,mobile,google,ios,FR,UK
13020,104545745,2023-03-02 09:51:35,2023-03-02 10:32:20,103825776953058,mobile,google,android,FR,
13021,3044866596,2023-05-25 12:47:10,2023-05-25 13:13:27,103825776953058,mobile,google,android,FR,
13022,2941490528,2023-03-09 16:12:42,2023-03-09 16:47:14,103825776953058,mobile,google,android,FR,
13023,4278518081,2023-03-16 21:40:50,2023-03-16 22:23:59,103825776953058,mobile,google,android,FR,
13024,1679682286,2023-02-09 21:22:35,2023-02-09 21:36:23,103825776953058,mobile,google,android,FR,
13025,1184199198,2023-01-28 10:05:27,2023-01-28 10:36:15,282750313214224,mobile,google,,FR,FR
13026,1161364939,2023-02-23 02:30:25,2023-02-23 03:09:20,282750313214224,mobile,google,,FR,FR
13027,3891033179,2023-09-06 05:01:02,2023-09-06 05:48:45,282750313214224,mobile,google,,FR,FR
13028,3377241396,2023-11-04 05:29:19,2023-11-04 06:20:58,282750313214224,mobile,google,,FR,FR
13029,394061106,2023-04-16 23:15:57,2023-04-16 23:54:02,282750313214224,mobile,google,,FR,FR
13030,4097294977,2023-03-06 04:12:32,2023-03-06 04:50:16,282750313214224,mobile,google,,FR,FR
13031,1427353242,2023-02-12 16:02:40,2023-02-12 16:30:29,151096232398484,mobile,google,android,FR,FR
13032,2821885252,2023-01-13 00:01:32,2023-01-13 00:29:25,151096232398484,mobile,google,android,FR,FR
13033,1982141176,2023-07-17 20:31:10,2023-07-17 21:18:22,151096232398484,mobile,google,android,FR,FR
13034,3918812064,2023-07-06 06:39:42,2023-07-06 07:19:42,151096232398484,mobile,google,android,FR,FR
13035,4195728584,2023-01-31 08:24:54,2023-01-31 08:59:56,151096232398484,mobile,google,android,FR,FR
13036,3586773249,2023-08-06 14:18:11,2023-08-06 15:17:24,151096232398484,mobile,google,android,FR,FR
13037,972262190,2023-05-07 07:09:48,2023-05-07 08:09:33,151096232398484,mobile,google,android,FR,FR
13038,2117280202,2023-09-09 15:44:00,2023-09-09 15:44:46,338423437362102,,google,,,FR
13039,1533181522,2023-09-02 07:47:10,2023-09-02 08:24:42,338423437362102,,google,,,FR
13040,3249148978,2023-05-18 18:35:52,2023-05-18 18:39:09,338423437362102,,google,,,FR
13041,767605589,2023-11-29 18:54:24,2023-11-29 19:32:20,338423437362102,,google,,,FR
13042,2139530520,2023-03-28 09:42:37,2023-03-28 10:28:02,338423437362102,,google,,,FR
13043,3558827399,2023-08-27 06:53:09,2023-08-27 06:55:06,338423437362102,,google,,,FR
13044,3779959429,2023-11-12 22:16:29,2023-11-12 22:33:43,338423437362102,,google,,,FR
13045,871210842,2023-06-16 20:30:51,2023-06-16 20:34:48,603415983959313,desktop,google,,,FR
13046,1372787467,2023-08-12 14:39:31,2023-08-12 14:57:49,603415983959313,desktop,google,,,FR
13047,2722099688,2023-05-06 14:01:18,2023-05-06 14:54:29,249239620938855,mobile,,android,FR,FR
13048,1806153178,2023-10-02 09:14:08,2023-10-02 10:05:01,249239620938855,mobile,,android,FR,FR
13049,2255430266,2023-09-02 08:53:27,2023-09-02 09:24:19,249239620938855,mobile,,android,FR,FR
13050,3557585794,2023-10-20 18:49:51,2023-10-20 19:30:45,274157285771402,mobile,google,android,FR,SP
13051,625855540,2023-12-05 15:56:28,2023-12-05 16:03:51,274157285771402,mobile,google,android,FR,SP
13052,2830324512,2023-10-25 03:13:52,2023-10-25 03:45:09,274157285771402,mobile,google,android,FR,SP
13053,2999858483,2023-11-25 19:05:22,2023-11-25 19:28:21,274157285771402,mobile,google,android,FR,SP
13054,1545702120,2023-12-29 06:05:17,2023-12-29 06:41:30,238254370166182,mobile,,android,FR,FR
13055,3536897642,2023-09-22 05:35:17,2023-09-22 06:35:05,238254370166182,mobile,,android,FR,FR
13056,681409698,2023-09-14 09:57:03,2023-09-14 10:55:22,238254370166182,mobile,,android,FR,FR
13057,3544821688,2023-07-09 06:06:01,2023-07-09 06:38:49,238254370166182,mobile,,android,FR,FR
13058,4121425724,2023-01-20 14:10:48,2023-01-20 14:37:07,154274824949671,mobile,bing,android,EN,FR
13059,2916002254,2023-07-05 20:21:58,2023-07-05 20:43:01,154274824949671,mobile,bing,android,EN,FR
13060,292516887,2023-09-19 01:05:59,2023-09-19 01:23:40,154274824949671,mobile,bing,android,EN,FR
13061,175884024,2023-01-17 22:14:19,2023-01-17 23:05:49,154274824949671,mobile,bing,android,EN,FR
13062,2291623987,2023-11-08 23:08:30,2023-11-08 23:12:56,154274824949671,mobile,bing,android,EN,FR
13063,3046728240,2023-08-19 02:37:11,2023-08-19 02:55:24,123676006102415,mobile,google,android,,FR
13064,886268609,2023-06-03 21:48:36,2023-06-03 22:09:29,123676006102415,mobile,google,android,,FR
13065,3691116730,2023-05-27 05:12:47,2023-05-27 05:23:13,123676006102415,mobile,google,android,,FR
13066,3257195321,2023-05-01 04:33:20,2023-05-01 05:31:15,315799600500609,mobile,google,android,,FR
13067,2130389900,2023-01-31 05:32:43,2023-01-31 05:53:17,315799600500609,mobile,google,android,,FR
13068,2075399385,2023-05-04 14:14:11,2023-05-04 15:07:27,315799600500609,mobile,google,android,,FR
13069,2324181530,2023-07-26 01:27:04,2023-07-26 01:36:01,315799600500609,mobile,google,android,,FR
13070,3069058203,2023-07-05 00:00:34,2023-07-05 01:00:15,315799600500609,mobile,google,android,,FR
13071,461715480,2023-10-14 06:49:02,2023-10-14 07:27:51,315799600500609,mobile,google,android,,FR
13072,2764860625,2023-03-07 03:26:34,2023-03-07 04:15:10,315799600500609,mobile,google,android,,FR
13073,3952284179,2023-05-13 12:57:49,2023-05-13 13:39:35,315799600500609,mobile,google,android,,FR
13074,2322987050,2023-08-16 21:14:37,2023-08-16 21:39:33,159446492318442,mobile,bing,ios,FR,FR
13075,2021349516,2023-05-21 20:34:05,2023-05-21 21:12:10,159446492318442,mobile,bing,ios,FR,FR
13076,3819756120,2023-02-05 15:40:58,2023-02-05 15:53:13,159446492318442,mobile,bing,ios,FR,FR
13077,995251048,2023-03-05 10:04:20,2023-03-05 10:42:07,159446492318442,mobile,bing,ios,FR,FR
13078,3760832117,2023-11-18 05:30:42,2023-11-18 05:43:29,159446492318442,mobile,bing,ios,FR,FR
13079,3824258095,2023-06-15 08:40:18,2023-06-15 08:51:31,159446492318442,mobile,bing,ios,FR,FR
13080,2376535234,2023-08-26 09:06:48,2023-08-26 09:28:19,302028520108140,mobile,,android,EN,FR
13081,3953265609,2023-12-15 23:29:48,2023-12-16 00:20:40,302028520108140,mobile,,android,EN,FR
13082,2973075179,2023-08-18 20:34:28,2023-08-18 20:59:09,302028520108140,mobile,,android,EN,FR
13083,2221194161,2023-06-13 19:33:16,2023-06-13 20:00:48,302028520108140,mobile,,android,EN,FR
13084,981762598,2023-10-08 02:34:59,2023-10-08 03:07:03,302028520108140,mobile,,android,EN,FR
13085,354797876,2023-08-02 05:37:05,2023-08-02 06:29:37,244058871339109,mobile,google,ios,FR,FR
13086,2370233653,2023-08-12 02:32:10,2023-08-12 03:06:40,244058871339109,mobile,google,ios,FR,FR
13087,2752637174,2023-12-31 01:41:33,2023-12-31 02:18:54,244058871339109,mobile,google,ios,FR,FR
13088,1476986004,2023-06-24 08:00:28,2023-06-24 08:38:51,127288112322347,desktop,bing,,,FR
13089,2695037539,2023-12-29 14:46:19,2023-12-29 15:23:28,127288112322347,desktop,bing,,,FR
13090,2135913783,2023-10-08 01:50:17,2023-10-08 02:35:26,127288112322347,desktop,bing,,,FR
13091,1154608718,2023-10-20 09:25:19,2023-10-20 09:37:18,153408297401981,mobile,yahoo,ios,EN,FR
13092,294585320,2023-04-04 19:08:42,2023-04-04 19:43:20,153408297401981,mobile,yahoo,ios,EN,FR
13093,1845416918,2023-12-14 18:09:23,2023-12-14 18:42:03,153408297401981,mobile,yahoo,ios,EN,FR
13094,2713279697,2023-03-11 11:14:19,2023-03-11 12:10:53,153408297401981,mobile,yahoo,ios,EN,FR
13095,2685157598,2023-10-07 15:55:13,2023-10-07 16:05:10,102621982475581,desktop,google,,,FR
13096,3828604706,2023-03-09 15:21:11,2023-03-09 16:17:26,102621982475581,desktop,google,,,FR
13097,3696802442,2023-12-05 06:27:52,2023-12-05 07:09:23,102621982475581,desktop,google,,,FR
13098,257327226,2023-02-14 06:18:28,2023-02-14 06:52:35,102621982475581,desktop,google,,,FR
13099,2620077178,2023-03-22 07:49:35,2023-03-22 08:26:25,102621982475581,desktop,google,,,FR
13100,2854414222,2023-11-03 00:12:51,2023-11-03 00:31:18,287996962003664,,google,,,FR
13101,1517392814,2023-05-25 20:39:07,2023-05-25 21:30:57,287996962003664,,google,,,FR
13102,254649962,2023-05-16 18:19:09,2023-05-16 18:42:29,287996962003664,,google,,,FR
13103,1676755744,2023-05-14 12:23:27,2023-05-14 13:04:23,271493791306068,desktop,google,,,FR
13104,3551622006,2023-09-19 22:05:00,2023-09-19 22:14:43,271493791306068,desktop,google,,,FR
13105,3633835491,2023-07-17 00:20:55,2023-07-17 00:32:04,271493791306068,desktop,google,,,FR
13106,3930137844,2023-03-23 09:19:13,2023-03-23 10:05:28,271493791306068,desktop,google,,,FR
13107,998375359,2023-12-16 15:05:34,2023-12-16 15:12:38,182822471044594,desktop,google,,,FR
13108,3880202952,2023-05-16 18:55:27,2023-05-16 19:02:36,182822471044594,desktop,google,,,FR
13109,2728542801,2023-01-10 12:51:42,2023-01-10 13:14:45,182822471044594,desktop,google,,,FR
13110,15167193,2023-07-27 14:27:33,2023-07-27 14:38:16,182822471044594,desktop,google,,,FR
13111,2503002457,2023-05-29 11:15:26,2023-05-29 11:43:17,182822471044594,desktop,google,,,FR
13112,3422860383,2023-10-22 05:47:05,2023-10-22 06:33:17,182822471044594,desktop,google,,,FR
13113,968451839,2023-11-30 03:02:35,2023-11-30 03:15:22,253084946016792,desktop,google,,,FR
13114,2724109195,2023-12-10 21:41:51,2023-12-10 21:42:21,253084946016792,desktop,google,,,FR
13115,1356867475,2023-05-05 09:27:53,2023-05-05 10:12:45,193100963801677,mobile,google,android,FR,FR
13116,1722849010,2023-01-01 23:55:23,2023-01-02 00:09:03,193100963801677,mobile,google,android,FR,FR
13117,1360916544,2023-12-12 06:28:09,2023-12-12 06:56:37,193100963801677,mobile,google,android,FR,FR
13118,4217599317,2023-12-03 21:24:13,2023-12-03 21:54:38,241894339764617,mobile,bing,ios,EN,FR
13119,3852780678,2023-10-02 07:07:48,2023-10-02 07:32:56,241894339764617,mobile,bing,ios,EN,FR
13120,115941443,2023-08-20 23:03:15,2023-08-21 00:00:59,650798842998777,mobile,google,ios,EN,
13121,1952265638,2023-11-24 06:46:01,2023-11-24 07:16:00,650798842998777,mobile,google,ios,EN,
13122,793956317,2023-01-18 12:44:15,2023-01-18 12:50:49,650798842998777,mobile,google,ios,EN,
13123,1441289550,2023-05-10 00:09:32,2023-05-10 00:39:18,650798842998777,mobile,google,ios,EN,
13124,699440161,2023-07-01 23:42:31,2023-07-02 00:15:50,650798842998777,mobile,google,ios,EN,
13125,2651587885,2023-05-29 22:06:08,2023-05-29 22:31:48,650798842998777,mobile,google,ios,EN,
13126,399682405,2023-10-17 11:44:35,2023-10-17 11:51:44,314986781037822,mobile,,android,EN,FR
13127,2112841461,2023-02-13 09:04:01,2023-02-13 09:59:42,314986781037822,mobile,,android,EN,FR
13128,2634525414,2023-12-13 18:21:41,2023-12-13 18:30:51,178481654276792,mobile,bing,ios,FR,FR
13129,2292115435,2023-07-02 20:49:40,2023-07-02 21:14:28,178481654276792,mobile,bing,ios,FR,FR
13130,635401542,2023-08-01 15:21:40,2023-08-01 15:45:59,327323647587430,mobile,bing,ios,EN,FR
13131,1138591083,2023-12-07 22:51:11,2023-12-07 23:43:51,327323647587430,mobile,bing,ios,EN,FR
13132,4098820469,2023-11-15 23:05:34,2023-11-15 23:15:48,327323647587430,mobile,bing,ios,EN,FR
13133,199835772,2023-05-30 15:12:46,2023-05-30 15:57:05,327323647587430,mobile,bing,ios,EN,FR
