,user_id,session_count,avg_days_btw,sum_duration_in_min,prospect_id,prospect_creation_date,is_presented_prospect,is_client,gender,age,age_cat_w20,age_cat_w30,CTC,click,sessions_before_first_ctc,clicks_before_first_ctc,time_online_before_first_ctc_in_sec,days_to_first_ctc,first_ctc_campaign_id,first_ctc_page,last_ctc_page,last_ctc_date
1102,262708627977945,5,56.0,143.0,p_9d9d34,2023-05-09,0,1,F,82,81-100,81-110,1.0,16.0,1.0,7,4387.0,115,9fa01fb1a0,5,5,2023-05-09
1103,262903597681377,2,120.0,74.0,p_b84b30,2023-07-25,0,1,,95,81-100,81-110,1.0,5.0,1.0,5,4349.0,120,7b9f593535,5,5,2023-07-25
1104,263236482143190,6,49.0,142.0,p_d5d0ad,2023-02-12,1,0,F,92,81-100,81-110,2.0,20.0,0.0,3,1793.0,0,67bac78ff1,5,2,2023-10-17
1105,263324249143434,4,69.0,114.0,p_ac8800,2023-06-02,1,0,F,102,101-120,81-110,2.0,24.0,0.0,3,402.0,0,67bac78ff1,2,2,2023-12-18
1106,263360093956949,2,191.0,53.0,p_956a57,2023-09-17,1,0,F,60,41-60,51-80,1.0,13.0,1.0,13,3055.0,191,45c82b38c6,2,2,2023-09-17
1107,263371965176792,10,37.0,308.0,p_847def,2023-09-11,0,0,F,55,41-60,51-80,1.0,38.0,6.0,23,12821.0,231,67bac78ff1,5,5,2023-09-11
1108,263632560244117,3,93.0,105.0,p_896074,2023-04-05,1,0,F,30,21-40,21-50,1.0,9.0,0.0,3,3013.0,0,f28414dfd1,2,2,2023-04-05
1109,263914463138060,9,36.0,289.0,p_6ff5d2,2023-11-24,0,0,M,95,81-100,81-110,1.0,52.0,7.0,46,16172.0,275,f11dac0db6,1,1,2023-11-24
1110,264030877089463,7,52.0,224.0,p_0998b5,2023-09-03,1,0,M,36,21-40,21-50,2.0,32.0,2.0,12,4436.0,233,f28414dfd1,2,5,2023-10-18
1111,264251561420087,6,53.0,206.0,p_3b25b8,2023-03-16,0,0,F,51,41-60,51-80,1.0,26.0,1.0,13,4362.0,4,7b9f593535,4,4,2023-03-16
1112,264556082522408,4,94.0,156.0,p_6068a3,2023-07-23,0,0,F,30,21-40,21-50,1.0,17.0,1.0,10,4321.0,167,,6,6,2023-07-23
1113,264578681993883,4,84.0,197.0,p_2a7264,2023-10-17,0,1,F,40,21-40,21-50,1.0,17.0,3.0,17,11712.0,252,f28414dfd1,6,6,2023-10-17
1114,264724756363843,7,20.0,278.0,p_8a0536,2023-04-12,0,0,F,41,41-60,21-50,1.0,25.0,0.0,2,1869.0,0,73dc9eab7b,5,5,2023-04-12
1115,264885486817084,5,59.0,172.0,p_b2b25b,2023-08-15,0,0,F,137,121-140,111-140,1.0,24.0,3.0,20,6126.0,136,45c82b38c6,1,1,2023-08-15
1116,264893574870757,5,68.0,166.0,p_736f0d,2023-06-13,1,0,F,120,101-120,111-140,2.0,28.0,2.0,15,7455.0,92,67bac78ff1,1,6,2023-09-10
1117,264926343273723,1,0.0,14.0,p_5cdfab,2023-11-03,1,0,M,54,41-60,51-80,1.0,3.0,0.0,3,706.0,0,f11dac0db6,5,5,2023-11-03
1118,265167740779814,5,57.0,199.0,p_55fcc8,2023-07-02,0,0,F,59,41-60,51-80,1.0,16.0,2.0,12,6331.0,146,95137568bf,1,1,2023-07-02
1119,265300022559397,4,98.0,172.0,p_2a8e74,2023-09-05,0,0,F,120,101-120,111-140,1.0,12.0,1.0,6,5933.0,240,7b9f593535,1,1,2023-09-05
1120,265305206470705,4,112.0,103.0,p_c176a6,2023-01-24,0,0,F,41,41-60,21-50,1.0,14.0,0.0,2,257.0,0,f115ad964e,3,3,2023-01-24
1121,265409223280631,8,50.0,274.0,p_db774b,2023-10-17,0,0,M,28,21-40,21-50,2.0,36.0,4.0,26,9235.0,278,242649bfe1,3,2,2023-11-27
1122,265632727445882,3,75.0,91.0,p_7acdb7,2023-09-15,0,0,F,100,81-100,81-110,1.0,10.0,2.0,10,3842.0,150,45c82b38c6,3,3,2023-09-15
1123,265764757055065,2,197.0,38.0,p_e920cc,2023-12-02,0,0,123,140,121-140,111-140,1.0,10.0,1.0,10,2066.0,197,67bac78ff1,2,2,2023-12-02
1124,266039804799069,7,44.0,194.0,p_981a9a,2023-10-07,1,0,M,39,21-40,21-50,1.0,25.0,6.0,26,11588.0,267,67bac78ff1,6,6,2023-10-07
1125,266076970417555,5,81.0,120.0,p_2914bb,2023-01-28,0,0,M,49,41-60,21-50,3.0,19.0,0.0,2,1709.0,0,f115ad964e,3,3,2023-07-24
1126,266395630436632,6,37.0,247.0,p_778792,2023-09-19,0,0,M,112,101-120,111-140,1.0,28.0,5.0,31,15688.0,187,95137568bf,2,2,2023-09-19
1127,266534787871306,3,124.0,39.0,p_7c6f90,2023-03-27,1,0,M,133,121-140,111-140,2.0,13.0,0.0,5,540.0,0,67bac78ff1,3,4,2023-12-01
1128,266601272704455,1,0.0,19.0,p_aae95d,2023-04-18,1,0,F,137,121-140,111-140,1.0,3.0,0.0,3,983.0,0,45c82b38c6,2,2,2023-04-18
1129,266732593704235,8,48.0,204.0,p_306c47,2023-06-12,0,0,F,126,121-140,111-140,1.0,35.0,3.0,24,7199.0,155,67bac78ff1,1,1,2023-06-12
1130,266935465028844,2,107.0,29.0,p_f2c6ec,2023-12-13,1,0,M,81,81-100,81-110,1.0,11.0,1.0,11,1652.0,107,67bac78ff1,2,2,2023-12-13
1131,267152467356215,9,43.0,323.0,p_28931c,2023-01-13,0,0,F,44,41-60,21-50,3.0,38.0,0.0,7,1208.0,0,73dc9eab7b,2,2,2023-07-28
1132,267321906613631,8,47.0,259.0,p_8071f9,2023-12-22,0,1,M,39,21-40,21-50,1.0,27.0,7.0,27,14671.0,333,f11dac0db6,1,1,2023-12-22
1133,267414013321803,6,44.0,132.0,p_8dd42e,2023-01-10,0,0,M,47,41-60,21-50,1.0,20.0,0.0,3,308.0,0,f115ad964e,5,5,2023-01-10
1134,267568848551362,6,52.0,222.0,p_023c1c,2023-10-09,1,0,F,62,61-80,51-80,1.0,29.0,4.0,24,11160.0,246,67bac78ff1,4,4,2023-10-09
1135,267633501743445,2,153.0,69.0,p_ca7cb3,2023-11-30,1,0,M,85,81-100,81-110,1.0,7.0,1.0,7,3674.0,153,f11dac0db6,4,4,2023-11-30
1136,267655367138620,4,101.0,152.0,p_5dfc41,2023-12-12,0,0,M,85,81-100,81-110,1.0,18.0,3.0,18,8970.0,303,73dc9eab7b,1,1,2023-12-12
1137,267749316643473,3,137.0,43.0,p_1a0099,2023-01-24,0,0,M,129,121-140,111-140,1.0,17.0,1.0,15,2169.0,9,f28414dfd1,4,4,2023-01-24
1138,267931941878714,2,57.0,81.0,p_80b260,2023-07-11,0,0,F,82,81-100,81-110,1.0,5.0,1.0,5,4101.0,57,73dc9eab7b,6,6,2023-07-11
1139,268012999482788,5,65.0,161.0,p_d14ee1,2023-04-05,0,0,M,52,41-60,51-80,1.0,23.0,0.0,2,567.0,0,f11dac0db6,1,1,2023-04-05
1140,268140005355862,6,28.0,181.0,p_fff00d,2023-03-26,0,0,F,136,121-140,111-140,2.0,32.0,0.0,3,571.0,0,7b9f593535,2,6,2023-08-10
1141,268193463290760,3,100.0,78.0,p_037dcd,2023-05-29,1,1,M,118,101-120,111-140,1.0,11.0,0.0,3,1359.0,0,67bac78ff1,2,2,2023-05-29
1142,268239708116055,2,25.0,48.0,p_e1bcfd,2023-10-20,0,0,M,37,21-40,21-50,1.0,7.0,1.0,7,2779.0,25,67bac78ff1,3,3,2023-10-20
1143,268432540293106,3,146.0,124.0,p_5a3c2c,2023-11-28,1,0,M,23,21-40,21-50,1.0,11.0,2.0,11,7219.0,293,7b9f593535,4,4,2023-11-28
1144,268524345560581,5,72.0,155.0,p_f52d12,2023-06-08,0,0,F,113,101-120,111-140,1.0,21.0,2.0,11,3841.0,124,7b9f593535,4,4,2023-06-08
1145,268610974131274,5,58.0,151.0,p_2aeda0,2023-12-28,1,0,F,54,41-60,51-80,1.0,24.0,4.0,24,7162.0,233,67bac78ff1,2,2,2023-12-28
1146,268770156849621,5,77.0,157.0,p_d1df80,2023-11-13,0,1,F,114,101-120,111-140,1.0,15.0,3.0,11,5383.0,279,67bac78ff1,3,3,2023-11-13
1147,269009006559809,3,137.0,78.0,p_a99742,2023-11-05,0,0,M,91,81-100,81-110,1.0,11.0,2.0,11,4398.0,274,7b9f593535,5,5,2023-11-05
1148,269222118062380,5,34.0,120.0,p_cc5c6b,2023-12-18,1,0,M,81,81-100,81-110,1.0,21.0,3.0,16,3845.0,126,9fa01fb1a0,3,3,2023-12-18
1149,269329996471413,4,68.0,120.0,p_d51d00,2023-07-01,0,1,F,62,61-80,51-80,3.0,16.0,1.0,7,1946.0,103,45c82b38c6,3,1,2023-10-11
1150,269407351359274,5,42.0,141.0,p_e0ab80,2023-04-26,1,0,123,63,61-80,51-80,2.0,16.0,3.0,11,5080.0,87,f115ad964e,3,5,2023-07-18
1151,269512798525740,4,73.0,115.0,p_ab9f50,2023-01-26,0,0,F,121,121-140,111-140,1.0,9.0,0.0,3,2754.0,0,7b9f593535,2,2,2023-01-26
1152,269559147306681,4,38.0,49.0,p_84d2af,2023-07-01,0,1,F,121,121-140,111-140,1.0,15.0,3.0,15,2849.0,116,7db5e11944,2,2,2023-07-01
1153,269590160822090,4,15.0,111.0,p_935d2e,2023-06-02,1,0,M,56,41-60,51-80,1.0,15.0,0.0,2,357.0,0,45c82b38c6,4,4,2023-06-02
1154,269789074621596,2,20.0,76.0,p_bfaa4f,2023-04-01,0,0,F,117,101-120,111-140,1.0,7.0,1.0,7,4425.0,20,,6,6,2023-04-01
1155,269898280820986,4,91.0,156.0,p_3550a0,2023-09-05,0,0,F,124,121-140,111-140,2.0,18.0,2.0,12,6453.0,217,f28414dfd1,3,4,2023-11-01
1156,270019618673197,7,34.0,207.0,p_f85511,2023-06-04,0,1,F,71,61-80,51-80,3.0,23.0,0.0,4,1506.0,0,7b9f593535,3,2,2023-08-19
1157,270519357622665,2,139.0,58.0,p_0f0bb2,2023-06-14,0,0,M,108,101-120,81-110,2.0,6.0,0.0,4,2371.0,0,,4,4,2023-11-01
1158,270645557678612,5,62.0,97.0,p_8d01c8,2023-03-22,0,0,M,67,61-80,51-80,1.0,30.0,2.0,18,3036.0,11,67bac78ff1,4,4,2023-03-22
1159,271086607178340,3,134.0,89.0,p_c5ac66,2023-09-14,1,0,F,125,121-140,111-140,1.0,12.0,1.0,10,2511.0,253,67bac78ff1,4,4,2023-09-14
1160,271224092602518,3,114.0,72.0,p_591379,2023-10-07,0,0,F,127,121-140,111-140,1.0,11.0,2.0,11,4309.0,229,f115ad964e,1,1,2023-10-07
1161,271291872079983,2,224.0,105.0,p_99f7e0,2023-10-25,1,0,F,92,81-100,81-110,1.0,9.0,1.0,9,5931.0,224,f11dac0db6,4,4,2023-10-25
1162,271442565451312,5,77.0,141.0,p_c0a4ab,2023-11-10,1,0,F,57,41-60,51-80,1.0,22.0,3.0,17,7307.0,288,f11dac0db6,1,1,2023-11-10
1163,271600703686886,3,65.0,127.0,p_430c95,2023-03-12,0,0,F,127,121-140,111-140,2.0,5.0,1.0,4,4861.0,54,45c82b38c6,2,4,2023-05-28
1164,271605234081870,3,105.0,74.0,p_88a16a,2023-01-12,0,0,F,55,41-60,51-80,1.0,10.0,0.0,6,1532.0,0,73dc9eab7b,2,2,2023-01-12
1165,271767321637159,8,34.0,192.0,p_0441e9,2023-10-09,0,0,F,43,41-60,21-50,2.0,22.0,4.0,15,6645.0,158,73dc9eab7b,5,6,2023-12-11
1166,271795034074680,4,74.0,131.0,p_202b4e,2023-02-08,0,0,,105,101-120,81-110,2.0,9.0,1.0,4,1508.0,27,f28414dfd1,2,1,2023-08-23
1167,271952098788667,4,96.0,43.0,p_5106c8,2023-07-31,1,0,F,68,61-80,51-80,1.0,12.0,2.0,8,1390.0,152,67bac78ff1,6,6,2023-07-31
1168,272114204984646,2,157.0,87.0,p_040ebe,2023-07-24,0,0,,124,121-140,111-140,1.0,11.0,1.0,11,4869.0,157,f11dac0db6,3,3,2023-07-24
1169,272193975380353,3,81.0,79.0,p_c0a704,2023-08-26,0,0,M,27,21-40,21-50,1.0,9.0,1.0,5,2284.0,96,,6,6,2023-08-26
1170,272195985387216,2,54.0,71.0,p_88e4ba,2023-07-11,0,0,F,39,21-40,21-50,1.0,6.0,1.0,6,4184.0,54,7b9f593535,1,1,2023-07-11
1171,272291838355381,6,52.0,168.0,p_459d94,2023-02-02,0,0,M,65,61-80,51-80,1.0,24.0,0.0,1,853.0,0,67bac78ff1,4,4,2023-02-02
1172,272434093729254,3,96.0,138.0,p_ca3f5e,2023-07-15,0,0,M,21,21-40,21-50,1.0,15.0,2.0,15,8175.0,192,9fa01fb1a0,2,2,2023-07-15
1173,272453227695922,8,48.0,241.0,p_b17d41,2023-06-01,0,0,F,34,21-40,21-50,1.0,43.0,4.0,30,7871.0,126,67bac78ff1,6,6,2023-06-01
1174,272462703524313,5,33.0,165.0,p_057fff,2023-06-24,1,0,F,56,41-60,51-80,2.0,23.0,2.0,16,4292.0,9,45c82b38c6,4,3,2023-09-11
1175,272669303171514,3,24.0,97.0,p_0a4865,2023-05-03,0,0,F,108,101-120,81-110,2.0,8.0,1.0,5,3992.0,0,67bac78ff1,2,2,2023-06-20
1176,272756354030423,3,110.0,79.0,p_35fd69,2023-07-26,0,0,M,62,61-80,51-80,1.0,9.0,1.0,6,3152.0,139,7b9f593535,4,4,2023-07-26
1177,272789763628205,4,41.0,151.0,p_eac2f1,2023-05-12,0,0,F,118,101-120,111-140,1.0,25.0,2.0,16,5524.0,78,7b9f593535,6,6,2023-05-12
1178,272957182570192,7,35.0,193.0,p_3b7ed4,2023-04-18,1,0,M,34,21-40,21-50,1.0,34.0,2.0,17,7085.0,42,67bac78ff1,4,4,2023-04-18
1179,272991573613265,4,63.0,72.0,p_0eed4d,2023-03-22,0,0,M,94,81-100,81-110,1.0,13.0,0.0,5,746.0,0,67bac78ff1,3,3,2023-03-22
1180,273083241932015,3,123.0,26.0,p_1569d4,2023-09-28,0,0,M,52,41-60,51-80,1.0,11.0,2.0,11,1256.0,246,73dc9eab7b,1,1,2023-09-28
1181,273096744559140,4,57.0,78.0,p_3e3850,2023-07-01,0,0,M,30,21-40,21-50,2.0,18.0,0.0,8,345.0,0,67bac78ff1,2,2,2023-11-18
1182,273170138695105,3,53.0,19.0,p_e813e2,2023-07-04,1,0,F,131,121-140,111-140,1.0,15.0,0.0,4,325.0,0,67bac78ff1,3,3,2023-07-04
1183,273250772298272,4,102.0,160.0,p_093a66,2023-09-12,0,0,M,112,101-120,111-140,1.0,9.0,1.0,4,4363.0,227,f115ad964e,2,2,2023-09-12
1184,273345309572276,6,63.0,163.0,p_0bbf84,2023-01-07,0,0,F,44,41-60,21-50,1.0,27.0,0.0,4,596.0,0,73dc9eab7b,2,2,2023-01-07
1185,273387961796638,9,44.0,302.0,p_6da657,2023-06-13,0,0,F,46,41-60,21-50,1.0,39.0,6.0,28,13176.0,159,45c82b38c6,6,6,2023-06-13
1186,273883830832411,2,0.0,74.0,p_3ac31c,2023-08-20,0,1,F,34,21-40,21-50,1.0,6.0,0.0,1,528.0,0,f11dac0db6,3,3,2023-08-20
1187,274049173742003,1,0.0,48.0,p_00d9e9,2023-06-08,0,1,M,127,121-140,111-140,1.0,4.0,0.0,3,1742.0,0,,2,2,2023-06-08
1188,274157285771402,4,15.0,103.0,p_57348a,2023-11-25,0,0,F,22,21-40,21-50,1.0,21.0,2.0,16,5646.0,36,45c82b38c6,5,5,2023-11-25
1189,274332301140777,4,30.0,88.0,p_301e83,2023-11-04,0,0,F,81,81-100,81-110,1.0,20.0,2.0,13,3260.0,55,67bac78ff1,6,6,2023-11-04
1190,274428069089703,3,151.0,72.0,p_45f8c8,2023-03-03,0,0,M,79,61-80,51-80,1.0,6.0,0.0,1,262.0,0,67bac78ff1,4,4,2023-03-03
1191,274616103975358,5,60.0,114.0,p_cced69,2023-03-20,0,0,M,132,121-140,111-140,1.0,13.0,0.0,2,1038.0,0,67bac78ff1,3,3,2023-03-20
1192,274728419789387,5,56.0,152.0,p_fac38a,2023-06-05,0,0,F,41,41-60,21-50,1.0,22.0,2.0,16,4714.0,73,ca98f07be2,5,5,2023-06-05
1193,274731090267933,3,105.0,107.0,p_51745e,2023-04-15,0,0,M,43,41-60,21-50,1.0,14.0,0.0,2,1000.0,0,f28414dfd1,2,2,2023-04-15
1194,274861750972676,4,111.0,210.0,p_a8eba1,2023-12-22,1,0,M,101,101-120,81-110,1.0,10.0,3.0,10,10316.0,334,f11dac0db6,5,5,2023-12-22
1195,275093717622282,6,44.0,101.0,p_e09def,2023-05-15,0,1,M,92,81-100,81-110,2.0,20.0,0.0,1,2623.0,0,95137568bf,4,5,2023-12-22
1196,275242120612646,2,166.0,83.0,p_946583,2023-08-06,0,0,F,70,61-80,51-80,1.0,12.0,2.0,12,4831.0,166,7b9f593535,1,1,2023-08-06
1197,275299798773761,4,100.0,146.0,p_642a10,2023-07-14,0,0,F,81,81-100,81-110,2.0,14.0,1.0,6,2948.0,140,7b9f593535,6,6,2023-12-21
1198,275598909400047,1,0.0,39.0,p_2c55c8,2023-09-24,0,0,F,46,41-60,21-50,1.0,3.0,0.0,3,1814.0,0,67bac78ff1,3,3,2023-09-24
1199,276151863099926,2,17.0,81.0,p_f17ed4,2023-06-13,0,0,M,52,41-60,51-80,1.0,13.0,1.0,13,4728.0,17,7b9f593535,5,5,2023-06-13
1200,276176159659114,6,44.0,161.0,p_16f781,2023-04-23,0,0,M,35,21-40,21-50,2.0,19.0,2.0,9,4379.0,50,73dc9eab7b,2,3,2023-09-15
1201,276776359638535,4,110.0,127.0,p_407e7b,2023-04-28,0,0,M,53,41-60,51-80,1.0,15.0,1.0,5,1924.0,105,9fa01fb1a0,1,1,2023-04-28
1202,276838757402464,4,45.0,161.0,p_0aa303,2023-09-02,1,0,F,82,81-100,81-110,1.0,14.0,1.0,6,3547.0,50,7b9f593535,5,5,2023-09-02
1203,276982203103471,3,126.0,72.0,p_97f95a,2023-04-13,0,0,F,64,61-80,51-80,1.0,15.0,1.0,10,1233.0,46,67bac78ff1,5,5,2023-04-13
1204,277046391933333,2,66.0,63.0,p_b648e3,2023-10-26,0,0,M,70,61-80,51-80,1.0,6.0,1.0,6,3214.0,66,7b9f593535,2,2,2023-10-26
1205,277332420217023,2,0.0,110.0,p_a37b0e,2023-12-01,0,0,M,70,61-80,51-80,2.0,8.0,0.0,3,1842.0,0,67bac78ff1,2,3,2023-12-01
1206,277345929789111,2,75.0,43.0,p_aed724,2023-06-13,0,0,M,41,41-60,21-50,1.0,10.0,1.0,10,2029.0,75,,4,4,2023-06-13
1207,277703567074931,4,91.0,121.0,p_964371,2023-12-30,1,0,M,139,121-140,111-140,1.0,16.0,3.0,16,6629.0,275,f28414dfd1,2,2,2023-12-30
1208,277779202279301,7,36.0,234.0,p_ee78b8,2023-07-09,1,0,M,68,61-80,51-80,1.0,24.0,2.0,12,7006.0,102,67bac78ff1,4,4,2023-07-09
1209,277846996380182,4,80.0,134.0,p_28d530,2023-07-18,0,0,M,58,41-60,51-80,2.0,19.0,2.0,14,4547.0,128,67bac78ff1,2,2,2023-11-09
1210,277950709649329,6,48.0,149.0,p_8715ce,2023-02-27,0,0,F,88,81-100,81-110,1.0,28.0,0.0,4,1016.0,0,95137568bf,5,5,2023-02-27
1211,277951995389777,2,151.0,88.0,p_2241a8,2023-11-19,0,0,F,130,121-140,111-140,1.0,8.0,1.0,8,5211.0,151,,1,1,2023-11-19
1212,278197155156502,4,57.0,83.0,p_77b700,2023-11-19,0,1,M,74,61-80,51-80,1.0,16.0,3.0,16,4951.0,172,45c82b38c6,2,2,2023-11-19
1213,278314198639882,6,55.0,224.0,p_d03b89,2023-07-03,0,0,F,23,21-40,21-50,2.0,21.0,3.0,15,7356.0,150,95137568bf,3,6,2023-09-18
1214,278427216673843,3,141.0,115.0,p_19796f,2023-05-25,0,0,F,66,61-80,51-80,1.0,12.0,1.0,6,3179.0,137,7b9f593535,2,2,2023-05-25
1215,278486760168176,1,0.0,41.0,p_cbf36d,2023-11-18,1,0,F,133,121-140,111-140,1.0,8.0,0.0,8,2052.0,0,7b9f593535,6,6,2023-11-18
1216,278533514459122,7,46.0,144.0,p_7336da,2023-11-06,1,0,F,135,121-140,111-140,1.0,25.0,4.0,17,8263.0,248,67bac78ff1,2,2,2023-11-06
1217,278843250735961,4,59.0,157.0,p_954e12,2023-08-02,0,0,F,28,21-40,21-50,1.0,17.0,3.0,17,9371.0,177,73dc9eab7b,6,6,2023-08-02
1218,278843560801849,3,82.0,109.0,p_4cb314,2023-04-29,0,1,F,58,41-60,51-80,1.0,8.0,0.0,4,676.0,0,45c82b38c6,4,4,2023-04-29
1219,278867396494888,2,127.0,87.0,p_b8ede2,2023-06-09,0,0,M,54,41-60,51-80,1.0,9.0,0.0,3,1117.0,0,7b9f593535,3,3,2023-06-09
1220,279022637838698,5,70.0,127.0,p_6c7bb3,2023-11-04,0,0,F,66,61-80,51-80,1.0,27.0,4.0,29,7370.0,283,7b9f593535,4,4,2023-11-04
1221,279120407964173,3,85.0,21.0,p_ac6f37,2023-01-29,1,0,M,69,61-80,51-80,1.0,7.0,0.0,3,250.0,0,67bac78ff1,3,3,2023-01-29
1222,279439495924214,5,29.0,116.0,p_6715c8,2023-06-27,1,0,F,134,121-140,111-140,2.0,25.0,1.0,11,4259.0,53,67bac78ff1,1,4,2023-09-01
1223,279486551921666,5,66.0,163.0,p_588ba5,2023-09-23,0,0,M,26,21-40,21-50,1.0,16.0,3.0,15,9459.0,212,45c82b38c6,6,6,2023-09-23
1224,279654293156381,4,74.0,104.0,p_ae8abf,2023-10-05,1,0,F,123,121-140,111-140,1.0,13.0,3.0,13,4938.0,222,95137568bf,2,2,2023-10-05
1225,279784993132908,4,79.0,150.0,p_c0cdba,2023-02-28,0,0,M,129,121-140,111-140,2.0,13.0,0.0,2,694.0,0,f11dac0db6,1,1,2023-04-03
1226,279825019020414,6,58.0,171.0,p_37287c,2023-08-17,0,0,F,52,41-60,51-80,1.0,25.0,3.0,18,5662.0,160,f11dac0db6,2,2,2023-08-17
1227,280233827063692,3,102.0,90.0,p_6612c5,2023-09-01,1,0,F,50,41-60,21-50,1.0,10.0,2.0,10,4831.0,205,9fa01fb1a0,1,1,2023-09-01
1228,280392385602118,5,69.0,235.0,p_d920ed,2023-06-05,0,1,M,126,121-140,111-140,2.0,22.0,1.0,7,5318.0,80,67bac78ff1,3,6,2023-12-18
1229,280498365939858,4,73.0,121.0,p_ac153c,2023-02-26,0,0,M,54,41-60,51-80,1.0,21.0,0.0,3,1420.0,0,73dc9eab7b,3,3,2023-02-26
1230,280688247781946,5,81.0,87.0,p_bdbca7,2023-08-02,0,0,M,127,121-140,111-140,2.0,16.0,3.0,16,4631.0,213,67bac78ff1,4,3,2023-11-21
1231,281207201455571,2,99.0,71.0,p_0e1cc2,2023-04-27,0,0,F,134,121-140,111-140,1.0,3.0,0.0,1,791.0,0,7b9f593535,4,4,2023-04-27
1232,281508588156547,5,46.0,152.0,p_0b9cc4,2023-10-10,1,0,,43,41-60,21-50,1.0,21.0,2.0,9,2451.0,112,67bac78ff1,5,5,2023-10-10
1233,281654193561766,2,170.0,72.0,p_b45e5e,2023-08-13,0,0,M,110,101-120,81-110,1.0,5.0,1.0,5,4282.0,170,67bac78ff1,1,1,2023-08-13
1234,281720511162195,7,51.0,254.0,p_d71bb4,2023-01-20,0,0,M,87,81-100,81-110,1.0,24.0,0.0,7,2315.0,0,67bac78ff1,1,1,2023-01-20
1235,281980772776857,5,62.0,204.0,p_ed2e8c,2023-04-26,1,0,F,114,101-120,111-140,1.0,18.0,1.0,8,3475.0,10,73dc9eab7b,3,3,2023-04-26
1236,282119641282157,5,61.0,87.0,p_62f49c,2023-08-05,0,0,F,64,61-80,51-80,1.0,24.0,1.0,9,413.0,108,67bac78ff1,3,3,2023-08-05
1237,282181732054726,4,43.0,108.0,p_e57ac2,2023-07-17,0,0,M,122,121-140,111-140,1.0,20.0,0.0,2,553.0,0,95137568bf,4,4,2023-07-17
1238,282201198751465,3,80.0,30.0,p_29af09,2023-02-13,1,0,F,39,21-40,21-50,1.0,18.0,1.0,11,761.0,22,67bac78ff1,6,6,2023-02-13
1239,282231063560882,3,107.0,123.0,p_7d8120,2023-12-15,1,0,M,91,81-100,81-110,1.0,16.0,2.0,16,5709.0,215,f11dac0db6,4,4,2023-12-15
1240,282257137567657,2,191.0,56.0,p_151c66,2023-02-27,0,0,F,116,101-120,111-140,1.0,4.0,0.0,2,83.0,0,67bac78ff1,4,4,2023-02-27
1241,282294214004771,2,279.0,30.0,p_4b62e2,2023-12-01,0,0,M,33,21-40,21-50,1.0,4.0,1.0,4,1430.0,279,9fa01fb1a0,3,3,2023-12-01
1242,282343519164444,4,36.0,154.0,p_150aa3,2023-06-21,0,0,M,79,61-80,51-80,1.0,21.0,1.0,11,4406.0,61,7b9f593535,6,6,2023-06-21
1243,282480120463369,5,30.0,192.0,p_a43e43,2023-11-29,0,0,F,123,121-140,111-140,2.0,17.0,3.0,16,6554.0,93,67bac78ff1,3,5,2023-12-28
1244,282491738270117,3,155.0,75.0,p_85a059,2023-02-14,0,1,F,129,121-140,111-140,2.0,16.0,0.0,7,1585.0,0,,3,3,2023-05-13
1245,282750313214224,6,55.0,245.0,p_db94e2,2023-01-28,1,0,F,102,101-120,81-110,2.0,24.0,0.0,2,1703.0,0,45c82b38c6,6,4,2023-02-23
1246,282784458267205,5,55.0,119.0,p_5c6cdf,2023-09-03,0,0,F,69,61-80,51-80,1.0,16.0,3.0,11,3958.0,214,67bac78ff1,4,4,2023-09-03
1247,282845644897242,5,47.0,188.0,p_546421,2023-09-16,0,0,F,77,61-80,51-80,1.0,19.0,2.0,12,7104.0,152,67bac78ff1,4,4,2023-09-16
1248,282864794091818,8,29.0,190.0,p_420485,2023-06-24,1,0,123,71,61-80,51-80,2.0,36.0,1.0,8,2533.0,33,f11dac0db6,1,4,2023-11-17
1249,283081539512849,5,21.0,118.0,p_5968b8,2023-09-12,0,0,F,120,101-120,111-140,1.0,23.0,4.0,23,6798.0,85,f11dac0db6,3,3,2023-09-12
1250,283094739396356,2,176.0,67.0,p_e661b2,2023-08-29,0,1,M,133,121-140,111-140,1.0,5.0,2.0,5,3726.0,176,f11dac0db6,5,5,2023-08-29
1251,283532410022447,4,93.0,82.0,p_82b69e,2023-12-23,0,0,F,140,121-140,111-140,1.0,21.0,3.0,21,4757.0,280,f28414dfd1,2,2,2023-12-23
1252,283533833966475,5,24.0,86.0,p_0fb821,2023-08-18,1,0,M,69,61-80,51-80,1.0,22.0,4.0,22,4786.0,96,f28414dfd1,5,5,2023-08-18
1253,283608969225373,5,69.0,84.0,p_ebae2c,2023-11-15,1,0,M,79,61-80,51-80,2.0,19.0,3.0,16,4729.0,264,242649bfe1,3,4,2023-11-27
1254,283837641317580,6,64.0,115.0,p_eadbfa,2023-12-08,0,0,M,134,121-140,111-140,1.0,24.0,5.0,24,6436.0,320,f115ad964e,3,3,2023-12-08
1255,284300264913196,4,96.0,95.0,p_663591,2023-10-25,0,0,F,57,41-60,51-80,1.0,18.0,3.0,18,5543.0,289,67bac78ff1,5,5,2023-10-25
1256,284347185175352,4,113.0,152.0,p_032cf1,2023-04-21,0,0,F,113,101-120,111-140,1.0,16.0,1.0,8,4363.0,107,,3,3,2023-04-21
1257,284820894415338,5,85.0,152.0,p_919b07,2023-01-03,0,0,123,65,61-80,51-80,2.0,17.0,0.0,6,253.0,0,9fa01fb1a0,6,6,2023-02-07
