,user_id,setup_cluster,user_preference,user_behavior
3532,262103169821786,7,Page 3,Semaine Nuit
3533,262128959975083,11,Multipages,Semaine Jour
3534,262132978640174,6,Multipages,Semaine Jour
3535,262138558280139,6,Multipages,Pas de préférence
3536,262173043745840,2,Page 5,Semaine Jour
3537,262176510184561,2,Page 2,Pas de préférence
3538,262193732420667,3,Page 5,Semaine Jour
3539,262276514585745,9,Page 3,Semaine Nuit
3540,262282863422060,6,Multipages,Semaine Nuit
3541,262305689188313,0,Multipages,Semaine Nuit
3542,262307003157504,1,Page 6,Semaine Nuit
3543,262319399312797,5,Page 1,Semaine
3544,262344158881986,2,Multipages,Nuit
3545,262374576847504,6,Page 2,Semaine Jour
3546,262388672071033,2,Multipages,Semaine
3547,262412405440068,11,Multipages,Pas de préférence
3548,262418467228396,2,Page 3,Semaine Jour
3549,262443342918758,3,Page 6,Semaine Jour
3550,262465511703013,6,Page 5,Weekend
3551,262488060425555,6,Multipages,Semaine Jour
3552,262491013356262,10,Multipages,Semaine
3553,262499180800446,0,Page 1,Semaine Jour
3554,262577499475782,4,Multipages,Semaine Nuit
3555,262692370196604,2,Page 2,Semaine Jour
3556,262708627977945,5,Page 5,Semaine Nuit
3557,262757737614841,6,Peu intéressé,Semaine
3558,262903597681377,6,Page 5,Semaine Nuit
3559,262965461586816,5,Multipages,Semaine Jour
3560,262987713012074,3,Page 3,Semaine Jour
3561,262994044482135,2,Peu intéressé,Semaine
3562,263026820838999,3,Multipages,Weekend Nuit
3563,263034502039879,0,Page 2,Semaine Jour
3564,263072737552220,3,Peu intéressé,Semaine Nuit
3565,263152537034910,3,Page 2,Semaine Jour
3566,263176633219523,6,Page 4,Jour
3567,263236482143190,4,Multipages,Weekend Nuit
3568,263282062449261,1,Page 3,Weekend
3569,263289077948174,5,Peu intéressé,Semaine Nuit
3570,263293566069866,3,Multipages,Weekend Jour
3571,263324249143434,3,Page 2,Semaine
3572,263360093956949,3,Page 2,Semaine Nuit
3573,263371965176792,3,Page 5,Pas de préférence
3574,263410676692330,2,Multipages,Pas de préférence
3575,263473846297623,1,Page 3,Semaine Nuit
3576,263552811356786,4,Page 4,Semaine Jour
3577,263608657265010,4,Page 6,Semaine Nuit
3578,263632560244117,3,Page 2,Semaine Nuit
3579,263685899224539,0,Page 1,Semaine
3580,263733492281172,0,Peu intéressé,Semaine Jour
3581,263783821900725,6,Multipages,Semaine Nuit
3582,263819552572494,7,Multipages,Semaine
3583,263827872726782,2,Multipages,Semaine Nuit
3584,263831290929612,6,Peu intéressé,Weekend Nuit
3585,263897785913669,9,Multipages,Semaine Nuit
3586,263914463138060,8,Page 1,Pas de préférence
3587,263943283330062,11,Multipages,Semaine Jour
3588,264030877089463,4,Multipages,Semaine Nuit
3589,264035961608006,2,Multipages,Semaine Jour
3590,264200829156407,9,Page 6,Pas de préférence
3591,264234039353311,3,Page 6,Semaine Nuit
3592,264251561420087,2,Page 4,Pas de préférence
3593,264458940576253,1,Multipages,Semaine Nuit
3594,264516466224731,5,Peu intéressé,Semaine Jour
3595,264556082522408,5,Page 6,Weekend
3596,264578681993883,3,Page 6,Semaine
3597,264611499181252,5,Page 2,Semaine Jour
3598,264640819044534,11,Multipages,Pas de préférence
3599,264648974656502,11,Peu intéressé,Weekend Jour
3600,264679030127980,3,Multipages,Semaine
3601,264710637747156,2,Multipages,Pas de préférence
3602,264724756363843,2,Page 5,Semaine
3603,264744459429331,7,Peu intéressé,Semaine
3604,264756194736665,0,Page 4,Semaine Nuit
3605,264838974042626,0,Peu intéressé,Semaine Jour
3606,264872988179767,2,Page 2,Semaine Jour
3607,264885486817084,2,Page 1,Semaine Jour
3608,264893574870757,2,Multipages,Pas de préférence
3609,264926343273723,0,Page 5,Semaine Nuit
3610,264991171228495,8,Multipages,Weekend Nuit
3611,265001207344987,2,Multipages,Semaine Nuit
3612,265043830397551,1,Multipages,Jour
3613,265089677283224,7,Page 3,Weekend Nuit
3614,265148806430038,1,Page 1,Semaine Nuit
3615,265167740779814,3,Page 1,Jour
3616,265186899061662,0,Page 5,Semaine Jour
3617,265258239827533,0,Page 3,Pas de préférence
3618,265264967986584,9,Multipages,Semaine
3619,265294378315308,2,Page 5,Semaine Jour
3620,265300022559397,6,Page 1,Jour
3621,265302593326235,3,Peu intéressé,Pas de préférence
3622,265305206470705,5,Page 3,Jour
3623,265336588327416,2,Peu intéressé,Nuit
3624,265339895730760,2,Multipages,Semaine Nuit
3625,265378338402204,11,Peu intéressé,Pas de préférence
3626,265379702332221,0,Multipages,Nuit
3627,265409223280631,6,Multipages,Semaine
3628,265489062188556,2,Page 3,Semaine
3629,265493839529245,0,Multipages,Nuit
3630,265508766498948,2,Page 2,Semaine Jour
3631,265515328296071,4,Page 2,Jour
3632,265543728923330,0,Multipages,Pas de préférence
3633,265632727445882,6,Page 3,Semaine Nuit
3634,265643192772178,2,Page 3,Semaine Jour
3635,265676890024716,11,Page 4,Semaine Jour
3636,265764757055065,7,Page 2,Semaine Jour
3637,265784603979420,2,Peu intéressé,Weekend Jour
3638,265794386486468,3,Page 6,Semaine Jour
3639,265833645626415,2,Multipages,Nuit
3640,266004060281620,11,Multipages,Semaine Jour
3641,266020326246885,2,Multipages,Semaine Jour
3642,266039804799069,0,Page 6,Semaine
3643,266076970417555,3,Multipages,Pas de préférence
3644,266096286310449,2,Page 3,Semaine Jour
3645,266129652518595,5,Page 3,Semaine
3646,266140987559483,3,Page 6,Semaine Jour
3647,266251199561922,5,Multipages,Semaine Jour
3648,266265144681786,5,Peu intéressé,Semaine Nuit
3649,266389923178818,0,Multipages,Semaine
3650,266395630436632,0,Page 2,Semaine
3651,266513889167255,6,Multipages,Semaine Jour
3652,266527670103611,4,Peu intéressé,Semaine Jour
3653,266534787871306,3,Multipages,Semaine Nuit
3654,266601272704455,0,Page 2,Semaine Nuit
3655,266642182901080,7,Multipages,Jour
3656,266707585136214,2,Multipages,Semaine Nuit
3657,266732593704235,6,Page 1,Semaine
3658,266757625273304,0,Page 2,Weekend Nuit
3659,266804727705069,8,Multipages,Semaine
3660,266822487160116,2,Multipages,Semaine Jour
3661,266860033730711,8,Page 5,Weekend Nuit
3662,266935465028844,2,Page 2,Weekend Jour
3663,266940315368865,7,Peu intéressé,Weekend Jour
3664,266968137657153,6,Multipages,Jour
3665,267024602963523,11,Multipages,Semaine
3666,267068361622475,11,Multipages,Semaine Nuit
3667,267108040807476,0,Multipages,Semaine Nuit
3668,267110465621519,10,Multipages,Semaine Jour
3669,267133296183757,2,Peu intéressé,Weekend Nuit
3670,267148065284617,2,Page 3,Semaine
3671,267152467356215,9,Page 2,Semaine Jour
3672,267246874278783,3,Page 6,Jour
3673,267321906613631,2,Page 1,Nuit
3674,267414013321803,5,Page 5,Semaine
3675,267487671750697,7,Page 1,Weekend Jour
3676,267568848551362,0,Page 4,Pas de préférence
3677,267614662720199,0,Peu intéressé,Semaine Jour
3678,267621881051493,5,Multipages,Weekend Nuit
3679,267633501743445,1,Page 4,Semaine Jour
3680,267651929475233,9,Multipages,Semaine Jour
3681,267655367138620,2,Page 1,Pas de préférence
3682,267747433267739,0,Page 6,Nuit
3683,267749316643473,6,Page 4,Pas de préférence
3684,267854956192775,11,Multipages,Semaine Nuit
3685,267884344431259,2,Page 5,Semaine Nuit
3686,267931941878714,7,Page 6,Semaine Nuit
3687,267999551014714,8,Page 3,Jour
3688,268012999482788,5,Page 1,Semaine
3689,268052023828126,3,Multipages,Semaine Nuit
3690,268063305350290,8,Multipages,Semaine Nuit
3691,268108885613346,0,Multipages,Nuit
3692,268140005355862,9,Multipages,Semaine Nuit
3693,268157880455181,5,Peu intéressé,Pas de préférence
3694,268176905139195,10,Page 6,Semaine Nuit
3695,268193463290760,3,Page 2,Semaine Jour
3696,268202124706529,0,Peu intéressé,Weekend Nuit
3697,268239708116055,8,Page 3,Semaine
3698,268342370053509,3,Multipages,Semaine
3699,268347295693483,2,Multipages,Semaine Nuit
3700,268360074371828,3,Page 4,Semaine Nuit
3701,268399070447502,10,Multipages,Pas de préférence
3702,268432540293106,6,Page 4,Semaine
3703,268470508430159,2,Multipages,Weekend Jour
3704,268494143058076,1,Multipages,Semaine
3705,268524345560581,4,Page 4,Semaine Nuit
3706,268610974131274,6,Page 2,Semaine
3707,268727971919864,0,Multipages,Nuit
3708,268770156849621,9,Page 3,Semaine
3709,268846709569588,9,Multipages,Nuit
3710,268889845329987,9,Multipages,Semaine
3711,268962330428035,3,Peu intéressé,Semaine Nuit
3712,269000284528180,7,Multipages,Pas de préférence
3713,269009006559809,6,Page 5,Semaine Nuit
3714,269013235535697,4,Page 2,Semaine Jour
3715,269043090223863,11,Page 5,Weekend Jour
3716,269076154452369,1,Page 4,Semaine Jour
3717,269149012709478,6,Multipages,Semaine
3718,269222118062380,4,Page 3,Weekend
3719,269253779488967,2,Multipages,Semaine
3720,269329996471413,2,Multipages,Pas de préférence
3721,269341405098439,2,Page 3,Semaine Nuit
3722,269347868320442,0,Multipages,Semaine Nuit
3723,269360602747741,11,Page 5,Semaine Nuit
3724,269407351359274,3,Multipages,Semaine Jour
3725,269485750523574,6,Page 4,Nuit
3726,269512798525740,0,Page 2,Jour
3727,269549230474335,0,Multipages,Semaine
3728,269559147306681,3,Page 2,Pas de préférence
3729,269567626588074,6,Multipages,Weekend
3730,269590160822090,3,Page 4,Semaine
3731,269693851886764,9,Peu intéressé,Pas de préférence
3732,269704059716154,2,Page 2,Semaine Nuit
3733,269722720382823,11,Multipages,Semaine Jour
3734,269729486711227,7,Peu intéressé,Semaine
3735,269733684035572,11,Page 2,Weekend Jour
3736,269734452641430,2,Page 5,Weekend Jour
3737,269742289577920,11,Peu intéressé,Weekend Jour
3738,269789074621596,9,Page 6,Weekend Jour
3739,269808129055089,6,Multipages,Weekend
3740,269830650582514,0,Peu intéressé,Semaine Jour
3741,269898280820986,1,Multipages,Semaine Nuit
3742,269924913984080,2,Multipages,Jour
3743,269980935393266,2,Multipages,Semaine
3744,269991828051957,6,Page 1,Semaine Nuit
3745,269996151455236,2,Multipages,Semaine Nuit
3746,270019618673197,9,Multipages,Semaine
3747,270146778794496,6,Page 6,Semaine Nuit
3748,270212863541063,0,Peu intéressé,Semaine
3749,270261503613570,1,Multipages,Semaine Nuit
3750,270278814065832,0,Page 1,Jour
3751,270302950250394,0,Multipages,Semaine Nuit
3752,270327819800295,3,Multipages,Semaine Jour
3753,270338719297514,5,Multipages,Semaine Nuit
3754,270464357003282,0,Page 6,Weekend Nuit
3755,270479824587819,0,Page 5,Semaine
3756,270490229216223,8,Page 3,Semaine Jour
3757,270519357622665,1,Page 4,Semaine Jour
3758,270521620576194,5,Multipages,Semaine Nuit
3759,270555003299478,1,Page 2,Semaine Nuit
3760,270597611346990,8,Page 5,Jour
3761,270645557678612,4,Page 4,Semaine
3762,270657087311823,1,Peu intéressé,Weekend Nuit
3763,270716182190317,7,Page 5,Semaine Nuit
3764,270720422317419,8,Page 1,Semaine Jour
3765,270735574380633,6,Multipages,Semaine Jour
3766,270792295793296,3,Page 3,Semaine Jour
3767,270829738642809,4,Multipages,Semaine Nuit
3768,270916743149205,3,Peu intéressé,Pas de préférence
3769,270956999535649,5,Multipages,Semaine
3770,271038886965474,0,Multipages,Pas de préférence
3771,271086607178340,3,Page 4,Pas de préférence
3772,271224092602518,2,Page 1,Nuit
3773,271291872079983,2,Page 4,Semaine
3774,271316045972757,3,Multipages,Semaine
3775,271316223320374,0,Page 1,Weekend Jour
3776,271341289732357,0,Peu intéressé,Semaine
3777,271393788537350,5,Multipages,Weekend Jour
3778,271395468715337,6,Multipages,Semaine Jour
3779,271396144663188,1,Page 2,Semaine Jour
3780,271416311937157,3,Page 1,Pas de préférence
3781,271434357916576,3,Peu intéressé,Weekend Nuit
3782,271442565451312,0,Page 1,Semaine
3783,271493791306068,2,Multipages,Jour
3784,271567195574876,3,Peu intéressé,Semaine Nuit
3785,271600703686886,0,Multipages,Jour
3786,271605234081870,0,Page 2,Semaine Jour
3787,271767321637159,8,Multipages,Semaine
3788,271795034074680,2,Multipages,Semaine Jour
3789,271815149208018,2,Peu intéressé,Semaine Jour
3790,271952098788667,3,Page 6,Semaine
3791,271972770806528,3,Page 4,Semaine Jour
3792,271991962682927,4,Multipages,Semaine
3793,272065236184735,0,Multipages,Semaine
3794,272092442003863,3,Peu intéressé,Pas de préférence
3795,272114204984646,5,Page 3,Semaine
3796,272193975380353,2,Page 6,Semaine Jour
3797,272195985387216,0,Page 1,Semaine Jour
3798,272291838355381,4,Page 4,Semaine Jour
3799,272318602578131,2,Peu intéressé,Semaine Nuit
3800,272331054454711,4,Multipages,Semaine
3801,272356105244287,2,Page 4,Semaine Jour
3802,272396653733322,6,Peu intéressé,Semaine Jour
3803,272405168135370,9,Multipages,Weekend Nuit
3804,272434093729254,6,Page 2,Pas de préférence
3805,272453227695922,3,Page 6,Pas de préférence
3806,272462703524313,3,Multipages,Semaine Nuit
3807,272584409163310,4,Page 1,Semaine Jour
3808,272592875612148,3,Multipages,Jour
3809,272626616595202,2,Page 1,Semaine Nuit
3810,272652290502704,6,Multipages,Jour
3811,272669303171514,3,Page 2,Semaine
3812,272672249051956,11,Page 2,Semaine Jour
3813,272756354030423,10,Page 4,Semaine Nuit
3814,272768980916074,11,Page 5,Weekend Nuit
3815,272789763628205,7,Page 6,Semaine Nuit
3816,272798436340952,0,Page 2,Semaine Jour
3817,272942432540647,0,Page 1,Semaine Nuit
3818,272957182570192,0,Page 4,Semaine Nuit
3819,272991573613265,9,Page 3,Semaine
3820,273066090307747,3,Multipages,Semaine Nuit
3821,273083241932015,10,Page 1,Semaine Jour
3822,273096744559140,6,Page 2,Semaine Jour
3823,273170138695105,0,Page 3,Semaine
3824,273209958109949,10,Multipages,Semaine Nuit
3825,273246113522810,3,Peu intéressé,Weekend Jour
3826,273250772298272,0,Page 2,Semaine Nuit
3827,273289244349422,6,Peu intéressé,Semaine
3828,273335530739428,1,Page 5,Semaine Nuit
3829,273339944743897,10,Peu intéressé,Nuit
3830,273345309572276,2,Page 2,Semaine Nuit
3831,273387961796638,2,Page 6,Pas de préférence
3832,273493829880943,9,Multipages,Semaine
3833,273615596540379,2,Page 1,Weekend Nuit
3834,273774074106671,3,Page 6,Semaine Jour
3835,273879002130210,2,Peu intéressé,Weekend Jour
3836,273883830832411,3,Page 3,Semaine Nuit
3837,273914624719482,6,Multipages,Semaine Nuit
3838,273934286754999,2,Peu intéressé,Semaine Nuit
3839,274045633963144,2,Peu intéressé,Semaine Nuit
3840,274049173742003,7,Page 2,Semaine Nuit
3841,274111610007079,2,Multipages,Weekend Jour
3842,274157285771402,8,Page 5,Semaine Nuit
3843,274204715110609,7,Page 2,Semaine Nuit
3844,274300460954639,0,Page 5,Semaine Jour
3845,274328973206373,4,Peu intéressé,Semaine Jour
3846,274331748952197,3,Page 6,Semaine Nuit
3847,274332301140777,0,Page 6,Weekend
3848,274350267811111,2,Multipages,Semaine
3849,274395850751708,0,Page 3,Semaine Nuit
3850,274428069089703,6,Page 4,Semaine
3851,274600541793632,2,Peu intéressé,Semaine
3852,274616103975358,8,Page 3,Semaine
3853,274717588504009,2,Multipages,Semaine Jour
3854,274728419789387,3,Page 5,Pas de préférence
3855,274731090267933,0,Page 2,Weekend
3856,274765958844233,0,Page 1,Semaine Jour
3857,274767055436979,6,Page 4,Semaine
3858,274861750972676,2,Page 5,Jour
3859,274906096638415,6,Multipages,Semaine Jour
3860,275093717622282,6,Multipages,Semaine Jour
3861,275108841693273,7,Peu intéressé,Semaine Nuit
3862,275241022632957,6,Multipages,Semaine
3863,275242120612646,5,Page 1,Nuit
3864,275258648422448,11,Page 2,Semaine Jour
3865,275299798773761,4,Page 6,Semaine
3866,275327965770218,0,Peu intéressé,Semaine Jour
3867,275428302614762,7,Page 4,Weekend Nuit
3868,275468554167710,6,Page 3,Semaine Nuit
3869,275505509654220,6,Multipages,Nuit
3870,275522643152614,6,Multipages,Semaine Nuit
3871,275551427555286,5,Multipages,Pas de préférence
3872,275598909400047,9,Page 3,Weekend Jour
3873,275606925610900,2,Multipages,Pas de préférence
3874,275774785002827,2,Multipages,Jour
3875,275790548596717,3,Peu intéressé,Semaine
3876,275894234622628,2,Multipages,Weekend Jour
3877,275896121904855,6,Multipages,Nuit
3878,275933656801996,4,Multipages,Semaine
3879,275970333791217,9,Multipages,Semaine
3880,276007706527385,2,Page 1,Semaine Jour
3881,276151863099926,5,Page 5,Semaine Jour
3882,276176159659114,2,Multipages,Weekend
3883,276200528262996,2,Multipages,Semaine Nuit
3884,276481177741301,3,Multipages,Semaine
3885,276507119287534,2,Page 2,Semaine Nuit
3886,276576681366580,9,Multipages,Semaine
3887,276608855984375,0,Multipages,Semaine
3888,276776359638535,6,Page 1,Semaine
3889,276806387186697,0,Multipages,Semaine Nuit
3890,276838757402464,0,Page 5,Pas de préférence
3891,276982203103471,9,Page 5,Semaine Jour
3892,276992278477995,0,Peu intéressé,Semaine Jour
3893,277046391933333,1,Page 2,Semaine Jour
3894,277095464261934,7,Peu intéressé,Semaine Jour
3895,277149029664709,1,Page 2,Semaine
3896,277174817075885,6,Page 5,Nuit
3897,277271125857371,11,Multipages,Semaine Nuit
3898,277275749737705,0,Multipages,Semaine Nuit
3899,277332420217023,1,Multipages,Semaine
3900,277345929789111,0,Page 4,Semaine Jour
3901,277352081729012,3,Multipages,Nuit
3902,277548484152901,0,Page 5,Semaine Jour
3903,277552031212864,3,Page 1,Semaine
3904,277598142625820,1,Multipages,Semaine
3905,277674961317816,6,Multipages,Weekend Jour
3906,277702609869312,9,Page 3,Semaine
3907,277703567074931,8,Page 2,Semaine Nuit
3908,277721463063387,2,Page 3,Semaine
3909,277779202279301,3,Page 4,Pas de préférence
3910,277800523534583,2,Multipages,Semaine Nuit
3911,277827415394629,3,Peu intéressé,Semaine
3912,277831696174047,3,Multipages,Semaine
3913,277843983140770,3,Multipages,Pas de préférence
3914,277846996380182,2,Page 2,Semaine Nuit
3915,277848111393377,0,Page 5,Semaine Jour
3916,277860312921041,5,Multipages,Semaine
3917,277877991316224,2,Page 1,Weekend Jour
3918,277938226068889,3,Page 5,Semaine Nuit
3919,277945143885550,6,Peu intéressé,Semaine
3920,277950709649329,1,Page 5,Pas de préférence
3921,277951995389777,6,Page 1,Nuit
3922,278023638903698,3,Multipages,Nuit
3923,278103175836139,11,Peu intéressé,Semaine Nuit
3924,278197155156502,10,Page 2,Semaine Nuit
3925,278200412318013,0,Multipages,Semaine Nuit
3926,278314198639882,2,Multipages,Semaine
3927,278328481689500,5,Page 1,Weekend Jour
3928,278362067930320,0,Multipages,Weekend Nuit
3929,278364649923708,11,Multipages,Semaine Jour
3930,278380377746432,4,Multipages,Semaine Nuit
3931,278420599061106,2,Multipages,Weekend Jour
3932,278427216673843,0,Page 2,Nuit
3933,278476072013773,6,Peu intéressé,Pas de préférence
3934,278486760168176,4,Page 6,Weekend Nuit
3935,278533514459122,10,Page 2,Semaine
3936,278576279711746,0,Multipages,Semaine Jour
3937,278726406883539,3,Multipages,Weekend
3938,278737450246196,4,Multipages,Semaine Nuit
3939,278843250735961,3,Page 6,Semaine Jour
3940,278843560801849,6,Page 4,Semaine Nuit
3941,278856869389241,0,Peu intéressé,Pas de préférence
3942,278867396494888,1,Page 3,Jour
3943,278926558432403,11,Page 1,Weekend
3944,279022637838698,3,Page 4,Pas de préférence
3945,279070790547506,3,Multipages,Semaine Nuit
3946,279110878512993,0,Multipages,Weekend
3947,279118126964755,3,Multipages,Semaine Jour
3948,279120407964173,6,Page 3,Weekend Jour
3949,279240772662014,2,Page 1,Weekend Jour
3950,279252527185273,3,Page 5,Semaine Nuit
3951,279370965342272,3,Peu intéressé,Semaine Nuit
3952,279439495924214,3,Multipages,Semaine
3953,279454203562781,5,Page 1,Semaine
3954,279486551921666,6,Page 6,Pas de préférence
3955,279513679667128,3,Multipages,Semaine
3956,279535731075760,0,Page 2,Jour
3957,279564392401652,0,Peu intéressé,Semaine Nuit
3958,279654293156381,7,Page 2,Jour
3959,279708839172754,9,Multipages,Pas de préférence
3960,279720381613029,3,Page 6,Weekend Nuit
3961,279764846485950,2,Multipages,Pas de préférence
3962,279784993132908,4,Page 1,Semaine
3963,279825019020414,0,Page 2,Pas de préférence
3964,279862073608207,9,Peu intéressé,Semaine Jour
3965,279875917415075,1,Multipages,Pas de préférence
3966,279944002960642,11,Multipages,Semaine Nuit
3967,280000613960493,3,Multipages,Pas de préférence
3968,280060537005709,2,Page 3,Jour
3969,280064758900876,2,Peu intéressé,Nuit
3970,280131957937641,3,Multipages,Nuit
3971,280199926743785,0,Multipages,Semaine Jour
3972,280233827063692,3,Page 1,Semaine Jour
3973,280392385602118,10,Multipages,Semaine
3974,280399052618922,5,Multipages,Semaine
3975,280497784071994,6,Peu intéressé,Weekend Nuit
3976,280498365939858,1,Page 3,Semaine Nuit
3977,280551285969944,11,Peu intéressé,Semaine
3978,280554027191967,0,Peu intéressé,Pas de préférence
3979,280555282998825,1,Multipages,Pas de préférence
3980,280654482792717,9,Peu intéressé,Semaine
3981,280677677585673,3,Multipages,Semaine Nuit
3982,280688247781946,8,Multipages,Semaine Nuit
3983,280774193737897,3,Multipages,Nuit
3984,280801437275331,2,Page 6,Jour
3985,280930866641679,2,Multipages,Semaine Jour
3986,280964114939953,2,Page 4,Pas de préférence
3987,281038930787955,0,Page 5,Semaine Nuit
3988,281040788428771,8,Page 6,Weekend Jour
3989,281173375169351,1,Multipages,Semaine
3990,281207201455571,2,Page 4,Semaine
3991,281315462542963,0,Peu intéressé,Semaine Nuit
3992,281316331101588,0,Page 5,Weekend Jour
3993,281508588156547,0,Page 5,Semaine Nuit
3994,281545067934464,0,Multipages,Semaine
3995,281578822021382,6,Multipages,Semaine
3996,281654193561766,1,Page 1,Semaine Jour
3997,281691596932411,0,Multipages,Nuit
3998,281720511162195,3,Page 1,Semaine Nuit
3999,281720912846334,6,Multipages,Pas de préférence
4000,281857958424947,2,Page 1,Weekend Jour
4001,281885729411948,1,Peu intéressé,Pas de préférence
4002,281902198841289,4,Page 6,Semaine Nuit
4003,281974425258983,5,Page 4,Jour
4004,281980772776857,3,Page 3,Semaine
4005,282053644169645,0,Page 4,Pas de préférence
4006,282055865616042,0,Page 3,Semaine Jour
4007,282105869142535,4,Peu intéressé,Semaine Jour
4008,282113963730480,3,Multipages,Semaine
4009,282119641282157,11,Page 3,Nuit
4010,282177905684004,6,Page 6,Semaine Nuit
4011,282181732054726,6,Page 4,Semaine Jour
4012,282196906078139,3,Multipages,Semaine Jour
4013,282199636802556,9,Page 5,Semaine Jour
4014,282201198751465,0,Page 6,Weekend
4015,282231063560882,0,Page 4,Semaine
4016,282257137567657,7,Page 4,Semaine Jour
4017,282294214004771,6,Page 3,Semaine Jour
4018,282307606908331,0,Page 5,Weekend Jour
4019,282315236533557,3,Page 3,Semaine
4020,282343519164444,0,Page 6,Semaine Jour
4021,282401579945053,3,Page 3,Semaine
4022,282414124489748,5,Page 4,Semaine Jour
4023,282473064271098,6,Peu intéressé,Semaine Jour
4024,282480120463369,2,Multipages,Semaine
4025,282491738270117,2,Page 3,Pas de préférence
4026,282498155030188,3,Page 5,Semaine Nuit
4027,282525755925736,3,Page 2,Semaine Nuit
4028,282566801690159,11,Multipages,Semaine Jour
4029,282599525345376,5,Page 2,Nuit
4030,282707745897897,3,Page 5,Semaine Nuit
4031,282720679541504,3,Page 1,Semaine Jour
4032,282750313214224,0,Multipages,Nuit
4033,282784458267205,6,Page 4,Jour
4034,282827831015354,2,Peu intéressé,Semaine
4035,282845644897242,2,Page 4,Semaine Jour
4036,282858988253141,2,Page 3,Weekend
4037,282864794091818,7,Multipages,Pas de préférence
4038,282886833683265,0,Multipages,Jour
4039,282908834722967,2,Page 4,Semaine Nuit
4040,282952216616921,2,Page 2,Semaine
4041,283081539512849,10,Page 3,Semaine
4042,283094739396356,2,Page 5,Semaine Nuit
4043,283141407215221,3,Multipages,Pas de préférence
4044,283261958576456,3,Page 2,Semaine Nuit
4045,283528042098864,0,Page 5,Semaine Jour
4046,283532410022447,1,Page 2,Nuit
4047,283533833966475,3,Page 5,Pas de préférence
4048,283560078525663,9,Multipages,Semaine
4049,283608969225373,2,Multipages,Semaine Jour
4050,283779254010401,2,Multipages,Weekend Jour
4051,283837641317580,11,Page 3,Nuit
4052,284058413928089,11,Peu intéressé,Weekend Nuit
4053,284088972189008,2,Page 6,Semaine Jour
4054,284114530569361,4,Page 6,Weekend
4055,284147998388770,2,Multipages,Semaine Nuit
4056,284173410751152,8,Multipages,Semaine Nuit
4057,284246409745685,5,Multipages,Nuit
4058,284297407323584,1,Page 4,Jour
4059,284300264913196,5,Page 5,Jour
4060,284347185175352,11,Page 3,Semaine
4061,284366186239267,1,Multipages,Semaine Nuit
4062,284400937462181,2,Peu intéressé,Semaine Nuit
4063,284404397135665,10,Page 2,Pas de préférence
4064,284498082106440,0,Page 2,Semaine Jour
4065,284566348546255,7,Multipages,Semaine
4066,284589815466468,1,Peu intéressé,Weekend Nuit
4067,284629366347726,2,Peu intéressé,Semaine Jour
4068,284657883696033,2,Multipages,Semaine Jour
4069,284685483231934,3,Multipages,Semaine Nuit
4070,284802961349789,0,Multipages,Pas de préférence
4071,284820894415338,4,Page 6,Semaine Jour
4072,284868383436130,6,Multipages,Nuit
4073,284886024087424,4,Page 3,Semaine Jour
4074,284953522728800,9,Multipages,Semaine Jour
4075,284974555170338,0,Peu intéressé,Nuit
4076,284989115260576,3,Multipages,Semaine
4077,284998521500344,0,Page 2,Semaine Jour
4078,285106294598116,6,Peu intéressé,Semaine Jour
4079,285115048624841,2,Multipages,Semaine Nuit
4080,285147148384655,8,Multipages,Semaine Nuit
4081,285224816258962,8,Page 6,Semaine Jour
4082,285339009267135,3,Page 3,Pas de préférence
4083,285342414410223,0,Multipages,Semaine Nuit
4084,285348150972294,2,Peu intéressé,Weekend
4085,285384813252564,11,Page 1,Semaine Jour
4086,285416350099341,3,Multipages,Semaine
4087,285475738260009,0,Multipages,Pas de préférence
4088,285551834131584,0,Multipages,Nuit
4089,285614254436320,11,Peu intéressé,Semaine
4090,285671976830873,3,Multipages,Pas de préférence
4091,285690348028674,0,Page 4,Semaine
4092,285732478985881,2,Page 1,Semaine Jour
4093,285763487349968,0,Page 5,Semaine Nuit
4094,285860506175981,6,Page 2,Weekend Nuit
4095,285869101936736,0,Multipages,Semaine Nuit
4096,286017392010001,0,Multipages,Semaine Nuit
4097,286021743519666,9,Page 5,Semaine Nuit
4098,286038764218395,11,Multipages,Semaine Nuit
4099,286087983189925,0,Peu intéressé,Weekend Jour
4100,286115549581866,2,Page 1,Semaine Nuit
4101,286118035428211,2,Multipages,Semaine
4102,286140945760127,0,Multipages,Weekend
4103,286182907919574,5,Peu intéressé,Semaine Nuit
4104,286254154550584,10,Peu intéressé,Semaine Jour
4105,286269543037052,0,Page 3,Semaine Jour
4106,286278798195601,4,Page 1,Semaine Nuit
4107,286287475163017,2,Page 4,Semaine Jour
4108,286336671520062,7,Page 1,Semaine Nuit
4109,286424186892665,1,Page 2,Weekend Jour
4110,286448806514657,8,Multipages,Semaine
4111,286522738991471,7,Multipages,Semaine Jour
4112,286540187101211,6,Peu intéressé,Weekend Nuit
4113,286544064919785,0,Peu intéressé,Weekend
4114,286549617527030,2,Page 2,Weekend Nuit
4115,286560968647134,0,Peu intéressé,Semaine Jour
4116,286600318956092,3,Multipages,Semaine Jour
4117,286612337013116,5,Page 2,Semaine Jour
4118,286613771504029,2,Multipages,Semaine
4119,286616830490069,3,Multipages,Jour
4120,286678705540360,11,Page 3,Semaine
4121,286685935771007,2,Multipages,Semaine Jour
4122,286698203201547,3,Multipages,Semaine Jour
