,user_id,is_presented_prospect,is_client,gender,age,session_count,avg_days_btw,sum_duration_in_min,device_type,device_browser,device_operating_system,device_language,country,CTC,click,sessions_before_first_ctc,clicks_before_first_ctc,time_online_before_first_ctc_in_sec,days_to_first_ctc,first_ctc_campaign_id,first_ctc_page,last_ctc_page,last_ctc_date,setup_cluster,user_preference,user_behavior
958,204167244538746,1,0,F,60,3,45.0,85.0,desktop,,windows,,FR,1.0,18.0,0.0,5,1186.0,0,73dc9eab7b,1,1,2023-06-24,3,Page 1,Weekday Daytime
959,612956653392524,0,0,M,49,2,22.0,45.0,mobile,yahoo,ios,FR,FR,1.0,10.0,1.0,10,2680.0,22,45c82b38c6,2,2,2023-04-10,2,Page 2,Weekend Daytime
960,162860131814148,0,0,F,37,3,106.0,93.0,,google,,,FR,2.0,6.0,0.0,2,480.0,0,95137568bf,1,5,2023-10-26,10,Multipages,Weekday Nighttime
961,110558785990964,1,0,M,137,4,93.0,77.0,desktop,google,windows,,,1.0,14.0,0.0,6,1189.0,0,45c82b38c6,2,2,2023-03-01,11,Page 2,Weekday
962,162308065945703,1,0,F,85,3,103.0,131.0,desktop,bing,windows,,,2.0,9.0,1.0,5,4203.0,15,67bac78ff1,3,5,2023-12-14,8,Multipages,No preference
963,184236812802907,0,0,F,96,4,37.0,111.0,desktop,google,windows,,FR,1.0,15.0,2.0,11,3429.0,74,95137568bf,4,4,2023-04-12,1,Page 4,Weekday Nighttime
964,898441104448033,0,0,F,125,3,114.0,24.0,desktop,google,windows,,FR,1.0,17.0,2.0,17,1392.0,229,f11dac0db6,3,3,2023-11-14,1,Page 3,Weekday Daytime
965,252089741043785,0,0,F,63,4,68.0,160.0,mobile,,ios,FR,UK,1.0,12.0,2.0,8,5657.0,178,95137568bf,4,4,2023-09-21,2,Page 4,Weekday Nighttime
966,297163551145581,0,0,F,109,7,40.0,137.0,mobile,,ios,FR,FR,1.0,27.0,6.0,27,8223.0,240,45c82b38c6,1,1,2023-10-30,2,Page 1,Nighttime
967,211194677865023,0,0,F,130,4,38.0,168.0,mobile,google,ios,FR,FR,1.0,16.0,2.0,11,6808.0,80,f11dac0db6,6,6,2023-08-07,4,Page 6,Nighttime
968,854404313988341,0,0,F,102,6,55.0,148.0,mobile,google,ios,FR,FR,2.0,16.0,0.0,3,248.0,0,f11dac0db6,5,2,2023-05-10,4,Multipages,Weekday
969,862700558697361,1,0,M,122,6,64.0,176.0,mobile,yahoo,ios,FR,FR,3.0,24.0,2.0,9,3948.0,75,f11dac0db6,1,2,2023-11-20,2,Multipages,Daytime
970,535134807923283,0,1,F,73,5,63.0,225.0,,google,,,FR,2.0,26.0,1.0,10,4964.0,74,67bac78ff1,6,2,2023-10-25,10,Multipages,Weekday
971,288603483348263,0,0,F,51,3,13.0,127.0,mobile,google,ios,EN,FR,1.0,9.0,1.0,6,4542.0,21,67bac78ff1,2,2,2023-05-19,5,Page 2,Weekday Nighttime
972,275242120612646,0,0,F,70,2,166.0,83.0,mobile,google,ios,,FR,1.0,12.0,2.0,12,4831.0,166,7b9f593535,1,1,2023-08-06,4,Page 1,Nighttime
973,478681000923482,0,0,M,110,3,36.0,73.0,mobile,google,android,FR,FR,1.0,17.0,0.0,5,237.0,0,67bac78ff1,6,6,2023-03-31,6,Page 6,Weekday Daytime
974,230719691537871,0,0,M,21,3,110.0,113.0,mobile,google,ios,FR,FR,1.0,12.0,2.0,12,6738.0,221,67bac78ff1,5,5,2023-09-22,4,Page 5,Weekday
975,146776322984182,1,0,,54,6,55.0,124.0,desktop,google,windows,,FR,2.0,26.0,1.0,5,1296.0,7,67bac78ff1,4,4,2023-04-30,1,Page 4,Nighttime
976,445958007912709,1,0,F,67,5,57.0,125.0,mobile,yahoo,ios,FR,FR,2.0,26.0,3.0,23,6119.0,206,95137568bf,4,2,2023-10-29,2,Multipages,Weekday Nighttime
977,116133699535725,0,0,F,132,6,60.0,223.0,mobile,google,android,EN,UK,1.0,26.0,1.0,9,4871.0,95,67bac78ff1,4,4,2023-05-20,9,Page 4,Weekday
978,617405628506522,1,0,F,100,4,62.0,141.0,desktop,google,windows,,FR,2.0,13.0,1.0,9,5192.0,43,67bac78ff1,3,4,2023-07-13,1,Multipages,No preference
979,272462703524313,1,0,F,56,5,33.0,165.0,mobile,google,android,FR,FR,2.0,23.0,2.0,16,4292.0,9,45c82b38c6,4,3,2023-09-11,6,Multipages,Weekday Nighttime
980,175377426807611,0,0,F,27,3,22.0,87.0,mobile,google,ios,FR,FR,1.0,15.0,1.0,8,4231.0,2,95137568bf,4,4,2023-09-13,4,Page 4,No preference
981,205796441624240,1,0,F,88,3,104.0,116.0,desktop,google,windows,,FR,1.0,15.0,1.0,10,4603.0,194,67bac78ff1,2,2,2023-12-06,1,Page 2,Weekday Daytime
982,244523169296013,0,0,M,42,3,25.0,78.0,desktop,google,windows,,,1.0,13.0,0.0,3,2969.0,0,9fa01fb1a0,3,3,2023-01-19,11,Page 3,Weekday
983,161820098573766,0,0,F,89,2,19.0,66.0,mobile,google,ios,FR,,1.0,8.0,0.0,5,2130.0,0,f11dac0db6,3,3,2023-01-16,4,Page 3,No preference
984,200301785502913,0,0,M,106,3,112.0,49.0,desktop,yahoo,windows,,FR,2.0,17.0,1.0,9,1991.0,150,73dc9eab7b,4,1,2023-08-23,3,Multipages,Weekday Nighttime
985,338727676834233,1,0,F,30,3,115.0,140.0,mobile,bing,android,EN,FR,1.0,11.0,0.0,5,2206.0,0,73dc9eab7b,3,3,2023-03-01,9,Page 3,Weekday
986,121408297539494,0,0,F,105,3,81.0,45.0,desktop,yahoo,windows,,FR,1.0,12.0,1.0,6,1350.0,162,67bac78ff1,5,5,2023-08-27,3,Page 5,Weekend Nighttime
987,245819067447470,1,0,F,119,2,41.0,12.0,desktop,yahoo,windows,,FR,1.0,11.0,1.0,11,720.0,41,73dc9eab7b,4,4,2023-07-07,3,Page 4,Weekday Daytime
988,843058942040578,1,0,F,74,4,58.0,120.0,desktop,google,windows,,FR,1.0,15.0,3.0,11,3085.0,137,9fa01fb1a0,3,3,2023-08-21,1,Page 3,Weekday Nighttime
989,306405341898864,1,1,M,74,4,76.0,165.0,,google,,,FR,1.0,14.0,2.0,9,7711.0,153,95137568bf,4,4,2023-09-07,10,Page 4,Nighttime
990,143745446242642,1,0,F,37,4,56.0,149.0,desktop,google,windows,,FR,1.0,16.0,1.0,6,3293.0,36,7b9f593535,1,1,2023-06-02,1,Page 1,Weekday Nighttime
991,277345929789111,0,0,M,41,2,75.0,43.0,mobile,google,ios,FR,FR,1.0,10.0,1.0,10,2029.0,75,,4,4,2023-06-13,4,Page 4,Weekday Daytime
992,329645896493676,0,1,M,41,4,29.0,103.0,mobile,google,,EN,FR,1.0,19.0,2.0,13,4345.0,65,acb1a5969d,3,3,2023-12-07,9,Page 3,No preference
993,245432925231425,0,0,M,101,5,25.0,198.0,desktop,google,windows,,FR,2.0,22.0,2.0,11,4435.0,67,73dc9eab7b,4,6,2023-11-07,1,Multipages,Weekday Nighttime
994,224236185779243,0,0,M,23,2,77.0,71.0,mobile,,ios,FR,FR,1.0,6.0,0.0,2,1353.0,0,67bac78ff1,1,1,2023-02-09,2,Page 1,Weekday
995,176680394528860,1,0,F,57,5,59.0,151.0,mobile,google,ios,EN,,1.0,21.0,2.0,15,3562.0,101,f115ad964e,4,4,2023-07-09,5,Page 4,Weekday Nighttime
996,172914512739710,0,0,F,28,2,115.0,65.0,mobile,google,ios,FR,FR,1.0,11.0,0.0,4,1440.0,0,45c82b38c6,4,4,2023-03-28,4,Page 4,Weekday Daytime
997,652631170992955,0,1,F,92,4,66.0,123.0,mobile,google,android,FR,FR,1.0,5.0,0.0,1,1094.0,0,45c82b38c6,6,6,2023-06-08,6,Page 6,Weekday Daytime
998,291122015133891,0,0,M,41,3,120.0,61.0,mobile,google,android,FR,FR,1.0,9.0,1.0,8,2937.0,186,67bac78ff1,6,6,2023-07-28,6,Page 6,No preference
999,276151863099926,0,0,M,52,2,17.0,81.0,mobile,google,ios,EN,FR,1.0,13.0,1.0,13,4728.0,17,7b9f593535,5,5,2023-06-13,5,Page 5,Weekday Daytime
1000,251407012746164,0,1,M,100,3,146.0,77.0,mobile,google,android,FR,FR,1.0,8.0,0.0,6,147.0,0,67bac78ff1,4,4,2023-01-25,6,Page 4,Weekday Nighttime
1001,340970781539444,0,0,123,68,7,54.0,231.0,desktop,bing,windows,,,1.0,39.0,1.0,9,3239.0,4,45c82b38c6,2,2,2023-01-05,8,Page 2,No preference
1002,517789895345710,1,0,M,127,3,99.0,63.0,mobile,google,android,EN,FR,1.0,15.0,1.0,10,3208.0,86,f11dac0db6,4,4,2023-06-29,9,Page 4,Weekday
1003,315946110724103,0,0,F,88,4,87.0,71.0,mobile,,android,FR,FR,1.0,19.0,2.0,17,4108.0,239,95137568bf,6,6,2023-09-13,0,Page 6,Weekday
1004,271442565451312,1,0,F,57,5,77.0,141.0,mobile,google,ios,FR,,1.0,22.0,3.0,17,7307.0,288,f11dac0db6,1,1,2023-11-10,4,Page 1,Weekday
1005,277846996380182,0,0,M,58,4,80.0,134.0,desktop,google,windows,,FR,2.0,19.0,2.0,14,4547.0,128,67bac78ff1,2,2,2023-11-09,1,Page 2,Weekday Nighttime
1006,103825776953058,0,0,M,28,5,26.0,159.0,mobile,google,android,FR,,1.0,16.0,4.0,17,8972.0,104,ca98f07be2,4,4,2023-05-25,6,Page 4,Weekday
1007,282750313214224,1,0,F,102,6,55.0,245.0,mobile,google,,FR,FR,2.0,24.0,0.0,2,1703.0,0,45c82b38c6,6,4,2023-02-23,4,Multipages,Nighttime
1008,249239620938855,1,0,M,63,3,74.0,135.0,mobile,,android,FR,FR,1.0,10.0,2.0,10,7289.0,148,67bac78ff1,1,1,2023-10-02,0,Page 1,Daytime
1009,274157285771402,0,0,F,22,4,15.0,103.0,mobile,google,android,FR,SP,1.0,21.0,2.0,16,5646.0,36,45c82b38c6,5,5,2023-11-25,6,Page 5,Weekday Nighttime
1010,238254370166182,0,0,F,70,4,57.0,187.0,mobile,,android,FR,FR,1.0,17.0,0.0,3,1902.0,0,f11dac0db6,1,1,2023-07-09,0,Page 1,Weekday Daytime
1011,315799600500609,0,0,F,85,8,36.0,330.0,mobile,google,android,,FR,2.0,35.0,3.0,16,9623.0,93,f11dac0db6,1,5,2023-05-13,6,Multipages,Weekday
1012,159446492318442,0,0,F,140,6,57.0,137.0,mobile,bing,ios,FR,FR,1.0,32.0,3.0,25,5846.0,129,67bac78ff1,6,6,2023-06-15,7,Page 6,Weekend
1013,182822471044594,0,0,M,53,6,68.0,122.0,desktop,google,windows,,FR,1.0,19.0,3.0,10,3747.0,198,9fa01fb1a0,3,3,2023-07-27,1,Page 3,No preference
1014,650798842998777,0,0,M,63,6,61.0,183.0,mobile,google,ios,EN,,1.0,24.0,4.0,19,8085.0,214,45c82b38c6,5,5,2023-08-20,5,Page 5,Nighttime
1015,327323647587430,0,1,F,95,4,63.0,132.0,mobile,bing,ios,EN,FR,1.0,22.0,0.0,5,2495.0,0,9fa01fb1a0,3,3,2023-05-30,5,Page 3,Weekday
1016,255977896912184,0,0,M,53,2,135.0,24.0,mobile,bing,android,FR,FR,1.0,8.0,0.0,5,954.0,0,242649bfe1,6,6,2023-05-11,0,Page 6,Weekday Nighttime
1017,109179299501336,1,1,M,96,5,57.0,147.0,mobile,google,ios,FR,FR,1.0,22.0,1.0,7,4118.0,10,67bac78ff1,4,4,2023-02-27,4,Page 4,Weekday
1018,282864794091818,1,0,123,71,8,29.0,190.0,,google,,,FR,2.0,36.0,1.0,8,2533.0,33,f11dac0db6,1,4,2023-11-17,10,Multipages,No preference
1019,229208205241038,0,0,M,100,2,221.0,74.0,mobile,google,ios,Other,FR,1.0,7.0,0.0,3,896.0,0,67bac78ff1,3,3,2023-02-21,4,Page 3,Weekend Daytime
1020,138047870796810,1,0,F,41,6,60.0,243.0,mobile,,android,Other,FR,1.0,30.0,3.0,25,9852.0,155,242649bfe1,3,3,2023-06-05,0,Page 3,Weekday
1021,430694573805601,0,0,F,118,4,38.0,116.0,mobile,google,android,FR,FR,1.0,19.0,1.0,13,4578.0,84,45c82b38c6,1,1,2023-11-21,6,Page 1,Weekday Nighttime
1022,252243906277553,0,1,M,107,3,91.0,68.0,mobile,google,ios,FR,FR,1.0,12.0,1.0,5,3774.0,76,67bac78ff1,3,3,2023-08-06,4,Page 3,Weekend Nighttime
1023,144283192548316,0,0,F,117,4,77.0,182.0,desktop,google,windows,,FR,1.0,18.0,2.0,16,8122.0,229,67bac78ff1,6,6,2023-10-23,1,Page 6,Weekday Daytime
1024,296167708179257,0,0,F,54,5,66.0,176.0,mobile,google,android,FR,FR,3.0,20.0,0.0,2,2357.0,0,67bac78ff1,3,4,2023-11-13,6,Multipages,Weekday
1025,505484471864696,1,0,F,107,2,31.0,38.0,desktop,google,windows,,FR,1.0,10.0,1.0,10,2191.0,31,f28414dfd1,4,4,2023-08-01,1,Page 4,Weekday Nighttime
1026,168980724013409,0,0,F,99,4,11.0,97.0,desktop,google,windows,,FR,1.0,21.0,0.0,3,680.0,0,67bac78ff1,3,3,2023-09-21,1,Page 3,Weekday
1027,170861888186883,0,0,F,132,2,144.0,27.0,desktop,google,windows,,FR,1.0,9.0,0.0,4,376.0,0,67bac78ff1,6,6,2023-01-11,1,Page 6,No preference
1028,307036785291017,0,0,F,68,4,22.0,104.0,desktop,google,windows,,FR,2.0,10.0,0.0,2,2559.0,0,7db5e11944,5,2,2023-03-23,1,Multipages,Weekday Daytime
1029,725791925840398,0,0,M,26,4,97.0,64.0,mobile,,ios,FR,FR,1.0,11.0,0.0,3,354.0,0,73dc9eab7b,3,3,2023-01-21,2,Page 3,Weekday Daytime
1030,165842335924010,1,0,F,80,6,68.0,153.0,,,,,FR,1.0,25.0,0.0,2,904.0,0,f11dac0db6,4,4,2023-01-03,10,Page 4,No preference
1031,165266200783397,0,0,M,27,5,55.0,132.0,desktop,bing,windows,,FR,1.0,20.0,0.0,1,442.0,0,7b9f593535,1,1,2023-05-14,8,Page 1,Weekday Daytime
1032,216692926926543,1,0,123,88,2,81.0,46.0,mobile,google,android,FR,FR,1.0,12.0,0.0,3,625.0,0,242649bfe1,3,3,2023-07-03,6,Page 3,Daytime
1033,250988607747001,1,0,M,77,2,32.0,49.0,desktop,google,windows,,FR,1.0,3.0,0.0,1,592.0,0,45c82b38c6,1,1,2023-07-10,1,Page 1,Weekday
1034,129179186572941,1,0,M,36,2,48.0,94.0,desktop,,windows,,FR,1.0,11.0,1.0,11,5585.0,48,f11dac0db6,6,6,2023-12-09,3,Page 6,Weekend
1035,111331450571808,0,0,F,107,3,95.0,83.0,,,,,FR,1.0,15.0,2.0,15,4993.0,190,67bac78ff1,2,2,2023-10-18,10,Page 2,Weekday
1036,992617290784286,0,0,M,103,3,165.0,86.0,desktop,bing,windows,,FR,1.0,7.0,1.0,4,2015.0,160,67bac78ff1,5,5,2023-06-26,8,Page 5,Weekday
1037,103721630472432,1,0,F,129,3,88.0,121.0,mobile,google,ios,FR,FR,1.0,12.0,2.0,12,6766.0,176,73dc9eab7b,4,4,2023-12-12,4,Page 4,Weekday Nighttime
1038,256584871422463,0,0,F,100,4,82.0,130.0,desktop,google,windows,,FR,1.0,15.0,3.0,15,6407.0,249,45c82b38c6,5,5,2023-12-13,1,Page 5,Weekday Daytime
1039,134257267983879,1,0,M,61,5,78.0,168.0,mobile,,,FR,,1.0,23.0,3.0,21,5981.0,309,7b9f593535,3,3,2023-12-19,2,Page 3,No preference
1040,225974031307697,0,0,F,70,2,35.0,50.0,mobile,,ios,FR,FR,1.0,4.0,1.0,4,1131.0,35,f11dac0db6,2,2,2023-05-02,2,Page 2,Weekday Daytime
1041,201018087550698,0,0,M,137,3,160.0,87.0,desktop,google,windows,,,2.0,10.0,0.0,2,1715.0,0,67bac78ff1,3,4,2023-12-27,11,Multipages,Weekday Daytime
1042,259697925971193,0,0,M,54,3,131.0,103.0,mobile,bing,ios,EN,FR,2.0,10.0,0.0,2,2137.0,0,67bac78ff1,5,4,2023-03-23,5,Multipages,Weekday Daytime
1043,201735455735746,0,0,F,26,4,62.0,142.0,desktop,google,windows,,,1.0,11.0,1.0,7,2764.0,31,67bac78ff1,6,6,2023-05-21,11,Page 6,No preference
1044,205347674309054,1,0,M,64,5,48.0,130.0,mobile,google,android,FR,FR,1.0,10.0,3.0,8,6676.0,155,95137568bf,4,4,2023-09-26,6,Page 4,No preference
1045,263914463138060,0,0,M,95,9,36.0,289.0,mobile,google,android,,,1.0,52.0,7.0,46,16172.0,275,f11dac0db6,1,1,2023-11-24,6,Page 1,No preference
1046,336541214480503,0,0,M,71,4,108.0,180.0,mobile,google,ios,FR,FR,1.0,17.0,2.0,13,7132.0,165,,3,3,2023-07-18,4,Page 3,Weekday Nighttime
1047,293753035851045,0,0,F,112,4,50.0,104.0,,,,,FR,1.0,11.0,0.0,2,1037.0,0,242649bfe1,4,4,2023-05-22,10,Page 4,Weekday Daytime
1048,235318407488839,0,0,F,124,3,69.0,105.0,mobile,google,android,FR,FR,1.0,11.0,0.0,5,1904.0,0,9fa01fb1a0,2,2,2023-08-10,6,Page 2,Nighttime
1049,307004365691283,1,0,F,42,3,46.0,47.0,desktop,google,windows,,FR,1.0,11.0,0.0,4,1101.0,0,f11dac0db6,2,2,2023-07-30,1,Page 2,Daytime
1050,187618594154981,1,0,F,134,5,69.0,194.0,desktop,google,windows,,FR,1.0,17.0,2.0,16,5537.0,199,,6,6,2023-10-07,1,Page 6,Weekday Daytime
1051,216576685277192,1,0,M,80,4,87.0,101.0,mobile,google,android,FR,FR,1.0,15.0,3.0,15,5917.0,262,f28414dfd1,4,4,2023-12-26,6,Page 4,Nighttime
1052,671162195304441,0,0,M,83,2,35.0,44.0,mobile,bing,ios,EN,FR,2.0,8.0,0.0,5,1948.0,0,67bac78ff1,3,5,2023-04-19,5,Multipages,Weekday Daytime
1053,701727636767988,0,0,F,48,4,58.0,89.0,desktop,bing,windows,,FR,1.0,9.0,0.0,2,788.0,0,242649bfe1,5,5,2023-01-21,8,Page 5,Weekend Nighttime
1054,233753971544224,0,0,F,118,6,55.0,166.0,mobile,bing,android,FR,FR,3.0,27.0,1.0,9,4533.0,85,9fa01fb1a0,1,1,2023-11-24,0,Multipages,Weekday
1055,323203407758777,0,0,M,140,7,57.0,233.0,desktop,google,windows,,FR,1.0,31.0,1.0,3,2836.0,10,7b9f593535,2,2,2023-01-18,1,Page 2,Weekend
1056,335842880644674,1,0,F,125,6,50.0,170.0,mobile,google,ios,FR,FR,1.0,20.0,0.0,4,3180.0,0,67bac78ff1,6,6,2023-01-30,4,Page 6,Weekday Daytime
1057,337461062798459,1,0,F,124,2,104.0,75.0,mobile,google,ios,FR,FR,1.0,10.0,0.0,4,1316.0,0,7b9f593535,4,4,2023-05-29,4,Page 4,Weekend Nighttime
1058,285475738260009,0,0,F,131,4,90.0,93.0,mobile,google,ios,FR,FR,2.0,15.0,1.0,7,2858.0,10,,6,5,2023-12-29,4,Multipages,No preference
1059,706681465819811,0,0,F,75,5,33.0,231.0,mobile,yahoo,ios,FR,FR,1.0,17.0,4.0,17,13325.0,132,67bac78ff1,6,6,2023-10-25,2,Page 6,Weekday
1060,330549355971844,0,0,M,121,5,40.0,92.0,desktop,google,windows,,FR,1.0,15.0,0.0,4,829.0,0,f28414dfd1,5,5,2023-03-20,1,Page 5,Weekday Daytime
1061,905665975822344,0,0,M,35,4,107.0,127.0,desktop,,windows,,FR,1.0,9.0,3.0,10,7520.0,321,67bac78ff1,1,1,2023-12-17,3,Page 1,No preference
1062,331837367127044,1,0,F,59,7,53.0,220.0,mobile,,ios,EN,FR,3.0,26.0,0.0,3,2011.0,0,242649bfe1,1,5,2023-11-15,5,Multipages,Weekday Nighttime
1063,217474925469917,0,1,F,27,5,40.0,194.0,mobile,bing,ios,FR,FR,1.0,15.0,4.0,15,11327.0,162,67bac78ff1,2,2,2023-10-26,7,Page 2,No preference
1064,308069498012206,0,0,F,60,5,50.0,158.0,desktop,yahoo,windows,,FR,1.0,24.0,1.0,12,4046.0,18,67bac78ff1,2,2,2023-06-19,3,Page 2,Weekday
1065,224857086880712,0,0,M,118,3,29.0,55.0,mobile,google,ios,EN,FR,1.0,14.0,2.0,14,3259.0,59,73dc9eab7b,1,1,2023-04-19,5,Page 1,No preference
1066,150910433139578,0,1,M,122,3,162.0,73.0,mobile,google,ios,FR,,1.0,3.0,2.0,4,3999.0,324,67bac78ff1,4,4,2023-12-02,4,Page 4,Weekday
1067,880772759831454,0,0,M,44,3,69.0,90.0,desktop,google,windows,,FR,1.0,9.0,2.0,9,3407.0,139,95137568bf,6,6,2023-11-01,1,Page 6,Weekday Nighttime
1068,844225552915096,0,0,F,44,2,257.0,19.0,mobile,google,ios,EN,FR,1.0,13.0,0.0,7,640.0,0,f11dac0db6,4,4,2023-02-18,5,Page 4,Weekend Daytime
1069,757072152301909,1,0,F,77,5,55.0,195.0,mobile,google,ios,EN,FR,2.0,17.0,1.0,7,6106.0,27,45c82b38c6,5,2,2023-10-03,5,Multipages,Nighttime
1070,306299827871128,0,0,M,33,3,18.0,84.0,mobile,bing,android,FR,FR,1.0,13.0,1.0,9,3189.0,8,67bac78ff1,4,4,2023-01-15,0,Page 4,Weekend
1071,126582481672089,0,0,F,49,3,144.0,56.0,mobile,google,ios,EN,FR,1.0,16.0,2.0,16,3128.0,288,7b9f593535,2,2,2023-10-22,5,Page 2,Weekend
1072,130371105938865,0,0,M,94,4,87.0,97.0,mobile,google,ios,FR,FR,1.0,17.0,3.0,17,5063.0,261,f115ad964e,1,1,2023-11-23,4,Page 1,Weekday Nighttime
1073,305662735409929,1,0,F,39,2,83.0,67.0,mobile,google,android,FR,FR,2.0,3.0,0.0,1,2130.0,0,67bac78ff1,6,2,2023-09-27,6,Multipages,Weekday Daytime
1074,171451341226207,0,1,M,99,6,62.0,244.0,desktop,google,windows,,FR,2.0,20.0,3.0,11,10680.0,145,73dc9eab7b,6,2,2023-11-29,1,Multipages,Weekday
1075,328908313987079,0,0,F,77,2,145.0,43.0,mobile,,android,FR,FR,1.0,5.0,1.0,5,878.0,145,f115ad964e,1,1,2023-09-20,0,Page 1,Weekday Daytime
1076,832625416881697,1,0,M,80,2,307.0,53.0,desktop,google,windows,,FR,2.0,10.0,0.0,8,418.0,0,67bac78ff1,2,3,2023-12-01,1,Multipages,Weekday Daytime
1077,843470861500450,0,0,F,57,6,36.0,172.0,mobile,,android,FR,FR,1.0,33.0,2.0,19,5168.0,48,45c82b38c6,4,4,2023-03-20,0,Page 4,Weekend Nighttime
1078,459306154153131,1,0,M,79,3,92.0,133.0,desktop,google,windows,,FR,1.0,12.0,1.0,9,5831.0,160,9fa01fb1a0,4,4,2023-11-30,1,Page 4,Weekday Daytime
1079,120359797724571,0,0,,61,3,92.0,127.0,mobile,bing,ios,FR,FR,1.0,17.0,0.0,6,3009.0,0,242649bfe1,5,5,2023-04-28,7,Page 5,Weekday Nighttime
1080,225550371751319,0,0,F,112,5,63.0,153.0,mobile,yahoo,ios,EN,FR,2.0,20.0,2.0,12,4423.0,123,67bac78ff1,3,2,2023-11-17,5,Multipages,Nighttime
1081,279439495924214,1,0,F,134,5,29.0,116.0,mobile,google,android,FR,FR,2.0,25.0,1.0,11,4259.0,53,67bac78ff1,1,4,2023-09-01,6,Multipages,Weekday
1082,213390741637699,0,0,M,100,4,31.0,115.0,mobile,google,android,EN,,1.0,20.0,2.0,14,3738.0,92,73dc9eab7b,6,6,2023-11-11,9,Page 6,No preference
1083,146653315562186,0,0,M,130,4,40.0,91.0,mobile,google,ios,FR,FR,1.0,22.0,2.0,14,3006.0,110,f11dac0db6,5,5,2023-11-27,4,Page 5,Weekday Daytime
1084,138908562717930,1,0,F,112,3,21.0,92.0,desktop,bing,windows,,FR,1.0,11.0,0.0,1,12.0,0,73dc9eab7b,2,2,2023-03-07,8,Page 2,Weekday Nighttime
1085,205566925117491,0,0,F,51,3,42.0,94.0,mobile,google,android,FR,FR,2.0,7.0,0.0,1,1828.0,0,67bac78ff1,1,4,2023-04-27,6,Multipages,Weekday
1086,492755455206698,0,0,F,115,6,26.0,221.0,mobile,yahoo,ios,FR,FR,2.0,27.0,2.0,12,7561.0,20,67bac78ff1,1,3,2023-11-20,2,Multipages,Weekday Nighttime
1087,170625684934719,0,0,F,96,5,76.0,173.0,desktop,,windows,,FR,2.0,15.0,1.0,5,3118.0,6,242649bfe1,5,4,2023-10-30,3,Multipages,Weekday
1088,267321906613631,0,1,M,39,8,47.0,259.0,desktop,google,windows,,FR,1.0,27.0,7.0,27,14671.0,333,f11dac0db6,1,1,2023-12-22,1,Page 1,Nighttime
1089,323623117125585,0,0,F,70,4,81.0,93.0,desktop,google,windows,,FR,1.0,21.0,3.0,21,5495.0,245,f11dac0db6,4,4,2023-10-08,1,Page 4,No preference
1090,202945268475137,0,0,M,23,6,48.0,134.0,desktop,google,windows,,,3.0,17.0,0.0,5,1872.0,0,f11dac0db6,2,3,2023-11-03,11,Multipages,Daytime
1091,206844381494660,0,0,F,77,4,52.0,108.0,desktop,google,windows,,FR,1.0,19.0,0.0,4,2923.0,0,f11dac0db6,3,3,2023-07-15,1,Page 3,No preference
1092,272195985387216,0,0,F,39,2,54.0,71.0,mobile,google,ios,FR,FR,1.0,6.0,1.0,6,4184.0,54,7b9f593535,1,1,2023-07-11,4,Page 1,Weekday Daytime
1093,543743671451607,1,0,F,104,3,56.0,44.0,mobile,,ios,FR,FR,1.0,4.0,1.0,3,1175.0,14,7b9f593535,4,4,2023-07-30,2,Page 4,Weekend Daytime
1094,396445224192038,0,0,F,97,6,54.0,233.0,mobile,bing,android,FR,FR,2.0,30.0,1.0,10,4834.0,46,67bac78ff1,5,5,2023-10-01,0,Page 5,Weekday
1095,648376852146279,0,0,F,63,4,94.0,124.0,mobile,google,android,FR,FR,2.0,23.0,0.0,6,776.0,0,95137568bf,6,6,2023-03-16,6,Page 6,No preference
1096,219933609594780,0,0,F,39,4,100.0,121.0,mobile,,android,Other,FR,1.0,17.0,3.0,17,7019.0,302,7b9f593535,5,5,2023-12-19,0,Page 5,Weekday Daytime
1097,282257137567657,0,0,F,116,2,191.0,56.0,,,,,FR,1.0,4.0,0.0,2,83.0,0,67bac78ff1,4,4,2023-02-27,10,Page 4,Weekday Daytime
1098,169115114428384,1,0,F,97,2,312.0,95.0,mobile,google,ios,FR,FR,1.0,5.0,0.0,2,660.0,0,67bac78ff1,1,1,2023-01-03,4,Page 1,No preference
1099,177414295801500,1,0,M,24,3,37.0,89.0,mobile,google,ios,FR,FR,2.0,10.0,1.0,10,3704.0,49,7b9f593535,1,4,2023-07-14,4,Multipages,No preference
1100,319632439986942,0,0,F,64,7,43.0,229.0,mobile,google,ios,EN,FR,3.0,21.0,1.0,3,3564.0,17,73dc9eab7b,4,2,2023-08-18,5,Multipages,Weekday
1101,336822908755369,0,0,F,110,1,0.0,32.0,mobile,bing,android,EN,FR,1.0,5.0,0.0,5,1032.0,0,7b9f593535,5,5,2023-10-20,9,Page 5,Weekday Nighttime
1102,320540334631304,0,0,M,98,4,80.0,68.0,mobile,google,,FR,FR,1.0,17.0,1.0,7,1822.0,4,45c82b38c6,3,3,2023-04-25,4,Page 3,Weekday
1103,155235547317450,0,0,F,122,3,152.0,115.0,mobile,,ios,FR,FR,1.0,10.0,2.0,10,5809.0,305,f11dac0db6,1,1,2023-11-15,2,Page 1,No preference
1104,253016484834412,0,0,F,123,3,116.0,63.0,mobile,google,ios,FR,,2.0,19.0,0.0,8,596.0,0,f11dac0db6,2,3,2023-12-15,4,Multipages,Weekday Nighttime
