,user_id,session_count,avg_days_btw,sum_duration_in_min,avg_duration_in_min,visits_p1,visits_p2,visits_p3,visits_p4,visits_p5,visits_p6,time_in_sec_p1,time_in_sec_p2,time_in_sec_p3,time_in_sec_p4,time_in_sec_p5,time_in_sec_p6,ctc_p1,ctc_p2,ctc_p3,ctc_p4,ctc_p5,ctc_p6,perc_time_p1,perc_time_p2,perc_time_p3,perc_time_p4,perc_time_p5,perc_time_p6,minutes_mon,minutes_tue,minutes_wed,minutes_thu,minutes_fri,minutes_sat,minutes_sun,avg_mon,avg_tue,avg_wed,avg_thu,avg_fri,avg_sat,avg_sun,minutes_afternoon,minutes_evening,minutes_morning,minutes_night,avg_afternoon,avg_evening,avg_morning,avg_night,device_type,device_browser,device_operating_system,device_language,country,first_visit_campaign_id,first_visit_medium,first_visit_referrer
3182,245604745038772,2,166.0,74.0,37.0,2.0,1.0,1.0,0.0,2.0,2.0,652.0,21.0,1314.0,0.0,292.0,2151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1471783295711061,0.004740406320541761,0.2966139954853273,0.0,0.06591422121896162,0.4855530474040632,0.0,0.0,0.0,0.0,22.0,52.0,0.0,0.0,0.0,0.0,0.0,22.0,52.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,37.0,0.0,desktop,bing,windows,,FR,f28414dfd1,paid,google
3183,245653976111936,4,80.0,103.0,26.0,4.0,5.0,5.0,1.0,4.0,4.0,1999.0,1235.0,564.0,398.0,551.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3230968159043155,0.19961208986584775,0.09115888152577986,0.06432843058024891,0.08905770163245515,0.23274608049135284,58.0,0.0,14.0,0.0,0.0,24.0,7.0,58.0,0.0,14.0,0.0,0.0,24.0,7.0,14.0,58.0,24.0,7.0,14.0,58.0,24.0,7.0,desktop,google,windows,,FR,67bac78ff1,link,
3184,245694993402265,6,48.0,148.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,39.0,0.0,0.0,47.0,0.0,62.0,0.0,20.0,0.0,0.0,23.0,0.0,31.0,0.0,69.0,16.0,0.0,64.0,34.0,16.0,0.0,21.0,mobile,google,ios,FR,FR,,,
3185,245756871029351,5,35.0,248.0,50.0,5.0,3.0,1.0,4.0,2.0,6.0,1459.0,1348.0,1778.0,4421.0,1694.0,4164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09815662002152853,0.09068891280947255,0.11961786867599569,0.29743003229278797,0.11396663078579117,0.2801399354144241,0.0,0.0,48.0,53.0,58.0,34.0,56.0,0.0,0.0,48.0,53.0,58.0,34.0,56.0,139.0,56.0,53.0,0.0,46.0,56.0,53.0,0.0,,google,,,FR,67bac78ff1,organic,google
3186,245776262012765,5,86.0,199.0,40.0,1.0,5.0,3.0,5.0,2.0,4.0,729.0,2563.0,3198.0,2245.0,967.0,2262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060932798395185554,0.21422601136743563,0.26730190571715146,0.1876462721497827,0.08082581076563022,0.18906720160481444,0.0,0.0,34.0,0.0,107.0,58.0,0.0,0.0,0.0,34.0,0.0,36.0,58.0,0.0,34.0,58.0,107.0,0.0,34.0,58.0,36.0,0.0,desktop,google,windows,,FR,73dc9eab7b,organic,google
3187,245819067447470,2,41.0,12.0,6.0,4.0,1.0,2.0,2.0,1.0,2.0,433.0,66.0,113.0,34.0,43.0,49.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5867208672086721,0.08943089430894309,0.15311653116531165,0.04607046070460705,0.058265582655826556,0.06639566395663957,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,0.0,desktop,yahoo,windows,,FR,67bac78ff1,paid,google
3188,245843454870838,3,81.0,107.0,36.0,1.0,3.0,4.0,3.0,1.0,3.0,95.0,2002.0,1273.0,1550.0,444.0,1060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014788293897882939,0.3116438356164384,0.19816313823163137,0.2412826899128269,0.06911581569115816,0.16500622665006226,0.0,0.0,13.0,0.0,94.0,0.0,0.0,0.0,0.0,13.0,0.0,47.0,0.0,0.0,0.0,49.0,0.0,58.0,0.0,49.0,0.0,29.0,desktop,bing,windows,,,ca98f07be2,paid,google
3189,245871164490377,3,153.0,110.0,37.0,2.0,1.0,0.0,2.0,2.0,4.0,1373.0,2390.0,0.0,138.0,852.0,1865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2074644907827138,0.3611362949531581,0.0,0.02085222121486854,0.128739800543971,0.28180719250528863,0.0,0.0,0.0,0.0,37.0,74.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,0.0,0.0,0.0,26.0,85.0,0.0,0.0,26.0,42.0,mobile,bing,ios,FR,FR,67bac78ff1,paid,google
3190,246006177707518,4,48.0,78.0,19.0,2.0,3.0,6.0,3.0,2.0,4.0,78.0,1189.0,454.0,1869.0,372.0,709.0,0.0,0.0,1.0,0.0,0.0,1.0,0.016698779704560053,0.2545493470348962,0.09719546135731107,0.40012845215157355,0.07964033397559409,0.15178762577606508,15.0,0.0,24.0,0.0,0.0,17.0,22.0,15.0,0.0,24.0,0.0,0.0,17.0,22.0,0.0,56.0,22.0,0.0,0.0,19.0,22.0,0.0,,google,,,,f11dac0db6,paid,google
3191,246071695593799,1,0.0,47.0,47.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,644.0,146.0,0.0,2042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2274011299435028,0.05155367231638418,0.0,0.721045197740113,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,47.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,mobile,,android,FR,FR,f28414dfd1,paid,google
3192,246075471734570,3,119.0,115.0,38.0,3.0,4.0,3.0,0.0,2.0,2.0,767.0,2668.0,768.0,0.0,835.0,1869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11104676415230925,0.38627479368756334,0.11119154480961344,0.0,0.12089184884899377,0.2705950485015202,51.0,0.0,0.0,0.0,0.0,25.0,39.0,51.0,0.0,0.0,0.0,0.0,25.0,39.0,0.0,51.0,39.0,25.0,0.0,51.0,39.0,25.0,mobile,google,ios,EN,FR,67bac78ff1,paid,google
3193,246271534392633,4,53.0,62.0,15.0,1.0,2.0,3.0,4.0,3.0,1.0,398.0,616.0,677.0,1398.0,116.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12204845139527752,0.18889911070223858,0.20760502913216805,0.42870285188592455,0.03557191045691506,0.017172646427476235,13.0,0.0,0.0,33.0,8.0,0.0,7.0,13.0,0.0,0.0,33.0,8.0,0.0,7.0,0.0,40.0,21.0,0.0,0.0,20.0,11.0,0.0,mobile,bing,ios,FR,FR,f115ad964e,paid,google
3194,246302818609104,5,72.0,207.0,41.0,2.0,6.0,5.0,3.0,1.0,1.0,1297.0,2283.0,3568.0,1995.0,412.0,294.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13168849629404,0.23180018275967104,0.3622702812468271,0.2025586353944563,0.04183165803634887,0.029850746268656716,57.0,22.0,42.0,0.0,58.0,27.0,0.0,57.0,22.0,42.0,0.0,58.0,27.0,0.0,85.0,57.0,0.0,65.0,42.0,57.0,0.0,32.0,mobile,yahoo,ios,FR,FR,acb1a5969d,paid,google
3195,246359272833149,4,73.0,133.0,33.0,2.0,2.0,1.0,1.0,3.0,1.0,869.0,212.0,3484.0,138.0,3175.0,95.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10899285087169196,0.026589740373761446,0.4369747899159664,0.017308415903674903,0.3982189890881726,0.011915213846732723,58.0,14.0,47.0,14.0,0.0,0.0,0.0,58.0,14.0,47.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,33.0,mobile,yahoo,ios,FR,FR,242649bfe1,paid,google
3196,246417975026111,4,91.0,81.0,20.0,5.0,3.0,6.0,1.0,5.0,5.0,1150.0,133.0,1776.0,3.0,515.0,1258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2378490175801448,0.02750775594622544,0.3673216132368149,0.0006204756980351603,0.10651499482936919,0.26018614270941054,21.0,43.0,0.0,17.0,0.0,0.0,0.0,11.0,43.0,0.0,17.0,0.0,0.0,0.0,0.0,43.0,17.0,21.0,0.0,43.0,9.0,21.0,mobile,bing,ios,FR,FR,f11dac0db6,link,
3197,246433978960955,4,74.0,116.0,29.0,1.0,3.0,2.0,4.0,4.0,3.0,61.0,2946.0,568.0,1425.0,1580.0,380.0,0.0,0.0,0.0,0.0,2.0,0.0,0.008764367816091955,0.4232758620689655,0.08160919540229886,0.20474137931034483,0.22701149425287356,0.05459770114942529,0.0,50.0,0.0,18.0,49.0,0.0,0.0,0.0,50.0,0.0,18.0,24.0,0.0,0.0,0.0,32.0,50.0,34.0,0.0,16.0,50.0,34.0,mobile,google,ios,EN,SP,67bac78ff1,paid,google
3198,246491153419269,2,4.0,56.0,28.0,1.0,1.0,0.0,0.0,3.0,2.0,31.0,496.0,0.0,0.0,2059.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009292565947242206,0.1486810551558753,0.0,0.0,0.6172062350119905,0.22482014388489208,0.0,0.0,2.0,0.0,0.0,0.0,54.0,0.0,0.0,2.0,0.0,0.0,0.0,54.0,0.0,54.0,0.0,2.0,0.0,54.0,0.0,2.0,mobile,google,android,EN,FR,45c82b38c6,paid,google
3199,246518920376344,3,39.0,96.0,32.0,0.0,1.0,5.0,5.0,3.0,4.0,0.0,224.0,1497.0,2878.0,386.0,757.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.039010797631487286,0.2607105538140021,0.501219087425984,0.06722396377568791,0.13183559735283873,35.0,0.0,47.0,13.0,0.0,0.0,0.0,35.0,0.0,47.0,13.0,0.0,0.0,0.0,0.0,13.0,47.0,35.0,0.0,13.0,47.0,35.0,desktop,,windows,,FR,67bac78ff1,paid,google
3200,246546220917951,4,69.0,101.0,25.0,2.0,3.0,4.0,1.0,4.0,2.0,816.0,2629.0,768.0,245.0,1289.0,313.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13465346534653466,0.43382838283828384,0.12673267326732673,0.040429042904290426,0.2127062706270627,0.05165016501650165,0.0,31.0,44.0,0.0,27.0,0.0,0.0,0.0,31.0,44.0,0.0,13.0,0.0,0.0,0.0,0.0,27.0,74.0,0.0,0.0,13.0,37.0,mobile,google,android,FR,PT,f11dac0db6,paid,google
3201,246555395208941,3,147.0,121.0,40.0,2.0,2.0,1.0,6.0,2.0,2.0,103.0,2145.0,251.0,3311.0,587.0,886.0,0.0,0.0,0.0,1.0,0.0,0.0,0.014142523685294521,0.2945214883976383,0.03446381985445558,0.4546203487573802,0.08059865440065907,0.12165316490457229,11.0,60.0,0.0,0.0,0.0,51.0,0.0,11.0,60.0,0.0,0.0,0.0,51.0,0.0,121.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,mobile,,,FR,FR,7b9f593535,paid,google
3202,246579845397760,1,0.0,44.0,44.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,533.0,0.0,0.0,2124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20060218291305984,0.0,0.0,0.7993978170869401,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,desktop,,windows,,FR,67bac78ff1,paid,google
3203,246588988091947,3,112.0,99.0,33.0,5.0,3.0,1.0,2.0,2.0,4.0,3363.0,483.0,473.0,185.0,29.0,1444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5626568512631756,0.08080977078802075,0.07913669064748201,0.030951982599966538,0.004851932407562322,0.24159277229379286,0.0,0.0,59.0,0.0,40.0,0.0,1.0,0.0,0.0,59.0,0.0,40.0,0.0,1.0,0.0,99.0,0.0,1.0,0.0,49.0,0.0,1.0,desktop,google,windows,,FR,67bac78ff1,paid,google
3204,246664126434610,5,33.0,138.0,28.0,3.0,1.0,5.0,4.0,1.0,1.0,1208.0,529.0,1462.0,2241.0,195.0,2654.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14573531185909036,0.06381951984557847,0.17637833273012427,0.2703583061889251,0.023525153818313427,0.3201833755579684,47.0,39.0,0.0,8.0,0.0,0.0,44.0,24.0,39.0,0.0,8.0,0.0,0.0,44.0,77.0,15.0,39.0,8.0,38.0,15.0,39.0,8.0,desktop,yahoo,windows,,FR,f11dac0db6,paid,google
3205,246667079298618,4,13.0,127.0,32.0,3.0,0.0,3.0,3.0,7.0,1.0,1017.0,0.0,428.0,4346.0,1456.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1338510134245854,0.0,0.05633061331929455,0.5719926296393788,0.19162937615161885,0.0461963674651224,23.0,104.0,0.0,0.0,0.0,0.0,0.0,12.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,49.0,21.0,0.0,28.0,49.0,21.0,mobile,bing,android,FR,FR,f28414dfd1,paid,google
3206,246766212694200,4,82.0,128.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,32.0,26.0,0.0,0.0,55.0,15.0,0.0,32.0,26.0,0.0,0.0,55.0,32.0,0.0,55.0,40.0,32.0,0.0,55.0,20.0,mobile,google,ios,FR,FR,,,
3207,246933776465646,4,66.0,157.0,39.0,5.0,3.0,2.0,2.0,7.0,1.0,4568.0,204.0,681.0,885.0,2628.0,471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4840521352124616,0.021617039313341104,0.07216276359012398,0.09377980290346509,0.2784783299777472,0.04990992900286108,0.0,6.0,0.0,35.0,0.0,116.0,0.0,0.0,6.0,0.0,35.0,0.0,58.0,0.0,41.0,58.0,58.0,0.0,21.0,58.0,58.0,0.0,mobile,google,android,FR,FR,45c82b38c6,organic,google
3208,247072190349506,4,99.0,105.0,26.0,3.0,1.0,5.0,1.0,5.0,7.0,1367.0,730.0,687.0,720.0,1574.0,1235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2165373039759227,0.11563440519562806,0.10882306351972121,0.11405037224774275,0.24932678599714875,0.19562806906383653,27.0,25.0,0.0,0.0,0.0,30.0,23.0,27.0,25.0,0.0,0.0,0.0,30.0,23.0,25.0,27.0,30.0,23.0,25.0,27.0,30.0,23.0,mobile,google,ios,FR,FR,67bac78ff1,organic,google
3209,247077945601596,6,44.0,175.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,67.0,40.0,0.0,37.0,0.0,13.0,18.0,34.0,40.0,0.0,37.0,0.0,13.0,18.0,58.0,67.0,37.0,13.0,29.0,34.0,37.0,13.0,desktop,google,windows,,FR,,,
3210,247107766157877,3,107.0,116.0,39.0,1.0,2.0,8.0,3.0,1.0,0.0,177.0,2915.0,2924.0,841.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025434688892082197,0.41888202327920676,0.42017531254490587,0.12085069693921541,0.01465727834458974,0.0,44.0,0.0,59.0,0.0,13.0,0.0,0.0,44.0,0.0,59.0,0.0,13.0,0.0,0.0,0.0,59.0,57.0,0.0,0.0,59.0,29.0,0.0,mobile,bing,android,FR,FR,73dc9eab7b,paid,google
3211,247125319066814,2,265.0,68.0,34.0,1.0,1.0,2.0,3.0,0.0,1.0,691.0,330.0,1159.0,669.0,0.0,1220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16982059474072253,0.08110100761857951,0.2848365691816171,0.1644138608994839,0.0,0.29982796755959695,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,50.0,0.0,17.0,0.0,50.0,0.0,17.0,0.0,mobile,google,android,FR,FR,67bac78ff1,paid,google
3212,247186893724023,1,0.0,26.0,26.0,1.0,1.0,1.0,1.0,2.0,1.0,132.0,132.0,398.0,150.0,581.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08494208494208494,0.08494208494208494,0.25611325611325614,0.09652509652509653,0.3738738738738739,0.1036036036036036,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,mobile,google,ios,FR,,7b9f593535,link,
3213,247221009350576,2,151.0,77.0,39.0,4.0,1.0,2.0,0.0,1.0,3.0,2177.0,164.0,1392.0,0.0,86.0,814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46988992013813946,0.035398230088495575,0.30045327001942584,0.0,0.018562486509820852,0.17569609324411828,0.0,59.0,0.0,19.0,0.0,0.0,0.0,0.0,59.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,39.0,0.0,desktop,,windows,,,67bac78ff1,organic,google
3214,247351418929335,5,50.0,212.0,42.0,5.0,5.0,6.0,4.0,3.0,4.0,3136.0,1982.0,2206.0,964.0,3183.0,1243.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24665722825232028,0.15589114362120496,0.17350951706779927,0.07582192858266477,0.2503539405379896,0.09776624193802108,24.0,93.0,44.0,51.0,0.0,0.0,0.0,24.0,46.0,44.0,51.0,0.0,0.0,0.0,38.0,51.0,68.0,55.0,38.0,51.0,34.0,55.0,mobile,google,android,EN,FR,45c82b38c6,paid,google
3215,247369451965879,4,44.0,163.0,41.0,1.0,1.0,3.0,2.0,1.0,3.0,2308.0,175.0,2520.0,2448.0,1536.0,787.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2361366891753632,0.01790464497646818,0.2578268876611418,0.2504604051565378,0.15715162676488642,0.08051974626560261,0.0,0.0,56.0,0.0,0.0,0.0,107.0,0.0,0.0,56.0,0.0,0.0,0.0,36.0,92.0,26.0,46.0,0.0,46.0,26.0,46.0,0.0,desktop,,windows,,FR,f11dac0db6,organic,google
3216,247464336349771,6,46.0,204.0,34.0,4.0,4.0,1.0,2.0,6.0,2.0,1246.0,2048.0,851.0,1482.0,4309.0,2301.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10182234207730653,0.1673612813598104,0.06954318869003841,0.12110811473400343,0.35212878973604644,0.1880362834027948,7.0,47.0,57.0,0.0,0.0,94.0,0.0,7.0,47.0,28.0,0.0,0.0,47.0,0.0,60.0,47.0,0.0,97.0,30.0,47.0,0.0,32.0,desktop,,windows,,FR,7db5e11944,paid,google
3217,247717591228617,2,270.0,83.0,41.0,0.0,4.0,2.0,1.0,2.0,1.0,0.0,1671.0,1843.0,899.0,357.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3356095601526411,0.3701546495280177,0.18055834504920668,0.07170114480819442,0.04197630046194015,0.0,0.0,0.0,53.0,0.0,30.0,0.0,0.0,0.0,0.0,53.0,0.0,30.0,0.0,0.0,0.0,30.0,53.0,0.0,0.0,30.0,53.0,mobile,google,ios,FR,FR,45c82b38c6,affiliation,cj
3218,247774424170203,3,60.0,93.0,31.0,0.0,4.0,0.0,5.0,0.0,4.0,0.0,2920.0,0.0,1030.0,0.0,1610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5251798561151079,0.0,0.18525179856115107,0.0,0.289568345323741,0.0,0.0,39.0,0.0,53.0,0.0,0.0,0.0,0.0,39.0,0.0,27.0,0.0,0.0,0.0,67.0,26.0,0.0,0.0,33.0,26.0,0.0,,google,,,FR,ca98f07be2,organic,google
3219,247978094217074,5,63.0,120.0,24.0,2.0,3.0,0.0,4.0,3.0,3.0,361.0,742.0,0.0,3308.0,2214.0,569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050180706144008894,0.10314150681123158,0.0,0.45982763413956074,0.30775646371976645,0.0790936891854323,25.0,0.0,0.0,17.0,0.0,42.0,36.0,25.0,0.0,0.0,17.0,0.0,21.0,36.0,25.0,24.0,0.0,71.0,25.0,12.0,0.0,35.0,desktop,google,windows,,FR,7b9f593535,paid,google
3220,248049384184393,4,96.0,108.0,27.0,5.0,0.0,3.0,1.0,3.0,4.0,2115.0,0.0,1508.0,73.0,553.0,2217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3270955768635942,0.0,0.23321991957933808,0.011289823693164244,0.08552428085369626,0.3428703990102072,34.0,0.0,0.0,0.0,46.0,28.0,0.0,34.0,0.0,0.0,0.0,23.0,28.0,0.0,34.0,30.0,44.0,0.0,34.0,30.0,22.0,0.0,desktop,yahoo,windows,,FR,95137568bf,paid,google
3221,248060211792718,3,123.0,82.0,27.0,1.0,1.0,2.0,2.0,1.0,1.0,610.0,59.0,219.0,2052.0,1303.0,648.0,1.0,0.0,0.0,1.0,0.0,0.0,0.12471887139644244,0.012062972807196893,0.04477611940298507,0.41954610509098345,0.26640768758945,0.13248824371294213,34.0,0.0,0.0,47.0,0.0,0.0,0.0,34.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,34.0,43.0,4.0,0.0,34.0,43.0,4.0,mobile,bing,ios,EN,FR,67bac78ff1,paid,google
3222,248079602743020,7,57.0,273.0,39.0,5.0,4.0,6.0,5.0,9.0,8.0,1451.0,969.0,2375.0,4106.0,4685.0,2806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08851878965348951,0.05911420204978038,0.14488775012201074,0.2504880429477794,0.28581015129331383,0.17118106393362617,59.0,55.0,25.0,0.0,100.0,34.0,0.0,30.0,55.0,25.0,0.0,50.0,34.0,0.0,99.0,115.0,59.0,0.0,50.0,38.0,30.0,0.0,desktop,bing,windows,,FR,45c82b38c6,organic,google
3223,248104558606056,5,76.0,136.0,27.0,4.0,1.0,3.0,4.0,2.0,4.0,2620.0,122.0,2969.0,667.0,783.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32096043121401446,0.014945485728286169,0.36371432071542326,0.08171015558005636,0.09592061742006615,0.12274898934215361,23.0,91.0,0.0,0.0,22.0,0.0,0.0,12.0,45.0,0.0,0.0,22.0,0.0,0.0,31.0,14.0,91.0,0.0,15.0,14.0,45.0,0.0,desktop,google,windows,,FR,7b9f593535,paid,google
3224,248117029300755,6,43.0,218.0,36.0,0.0,4.0,5.0,4.0,4.0,4.0,0.0,2114.0,3375.0,3123.0,1434.0,3033.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16163315238168055,0.25804725131890816,0.2387797232204297,0.10964140989372276,0.2318984631852588,36.0,33.0,54.0,0.0,68.0,27.0,0.0,36.0,33.0,54.0,0.0,34.0,27.0,0.0,0.0,27.0,109.0,82.0,0.0,27.0,36.0,41.0,mobile,yahoo,ios,FR,FR,f28414dfd1,paid,google
3225,248144320452292,3,118.0,127.0,42.0,1.0,1.0,0.0,3.0,5.0,4.0,746.0,134.0,0.0,3179.0,1628.0,1944.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09775914034857817,0.017559952824007338,0.0,0.41659022408596513,0.2133403223692832,0.25475036037216614,0.0,51.0,0.0,0.0,23.0,0.0,53.0,0.0,51.0,0.0,0.0,23.0,0.0,53.0,51.0,76.0,0.0,0.0,51.0,38.0,0.0,0.0,mobile,,ios,Other,SP,73dc9eab7b,organic,google
3226,248183136504008,1,0.0,31.0,31.0,1.0,0.0,0.0,0.0,0.0,1.0,402.0,0.0,0.0,0.0,0.0,1449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2171799027552674,0.0,0.0,0.0,0.0,0.7828200972447326,31.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,desktop,bing,windows,,FR,45c82b38c6,paid,google
3227,248204360702921,5,78.0,145.0,29.0,5.0,6.0,0.0,3.0,1.0,4.0,3592.0,1828.0,0.0,184.0,55.0,3018.0,1.0,0.0,0.0,0.0,0.0,0.0,0.413967961276939,0.21067189120663823,0.0,0.02120548576697015,0.006338596289039991,0.3478160654604126,0.0,19.0,0.0,18.0,57.0,20.0,32.0,0.0,19.0,0.0,18.0,57.0,20.0,32.0,0.0,51.0,57.0,37.0,0.0,26.0,57.0,18.0,mobile,,ios,FR,,7db5e11944,organic,google
3228,248242722344203,2,143.0,61.0,31.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,169.0,0.0,933.0,2587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045811873136351315,0.0,0.2529140688533478,0.7012740580103008,0.0,0.0,0.0,18.0,0.0,0.0,43.0,0.0,0.0,0.0,18.0,0.0,0.0,43.0,0.0,43.0,0.0,0.0,18.0,43.0,0.0,0.0,18.0,,google,,,UK,67bac78ff1,organic,google
3229,248284335913445,3,151.0,96.0,32.0,3.0,3.0,3.0,4.0,1.0,3.0,367.0,1487.0,1383.0,943.0,831.0,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06392614527085874,0.2590141090402369,0.24089879811879464,0.16425709806653893,0.14474830168960112,0.1271555478139697,33.0,0.0,26.0,0.0,0.0,37.0,0.0,33.0,0.0,26.0,0.0,0.0,37.0,0.0,33.0,37.0,0.0,26.0,33.0,37.0,0.0,26.0,mobile,,ios,EN,,f11dac0db6,organic,google
3230,248305535536126,5,74.0,189.0,38.0,4.0,1.0,4.0,2.0,5.0,1.0,1309.0,876.0,5504.0,281.0,3315.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11558498896247241,0.07735099337748344,0.4860044150110375,0.024812362030905078,0.29271523178807946,0.003532008830022075,0.0,51.0,0.0,50.0,34.0,0.0,54.0,0.0,51.0,0.0,50.0,17.0,0.0,54.0,54.0,17.0,101.0,18.0,54.0,17.0,50.0,18.0,desktop,google,windows,,FR,f11dac0db6,paid,google
3231,248406754059506,2,136.0,61.0,31.0,2.0,1.0,0.0,1.0,4.0,1.0,901.0,111.0,0.0,1601.0,718.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24570493591491682,0.030269975456776656,0.0,0.43659667302972455,0.19580038178347423,0.09162803381510772,0.0,0.0,28.0,0.0,0.0,0.0,33.0,0.0,0.0,28.0,0.0,0.0,0.0,33.0,28.0,0.0,0.0,33.0,28.0,0.0,0.0,33.0,mobile,,ios,FR,FR,f11dac0db6,paid,google
3232,248482828651777,5,77.0,145.0,29.0,4.0,5.0,4.0,4.0,5.0,4.0,306.0,2033.0,1344.0,1509.0,2062.0,1438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03520478601012425,0.23389323515876667,0.15462494247583985,0.17360791532443626,0.23722963644730788,0.1654394845835251,40.0,25.0,0.0,16.0,0.0,63.0,0.0,40.0,25.0,0.0,16.0,0.0,32.0,0.0,32.0,40.0,56.0,16.0,16.0,40.0,56.0,16.0,mobile,google,ios,FR,FR,45c82b38c6,paid,google
3233,248509728532489,3,60.0,70.0,23.0,1.0,0.0,1.0,2.0,3.0,2.0,5.0,0.0,1394.0,699.0,1307.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011947431302270011,0.0,0.3330943847072879,0.16702508960573476,0.3123058542413381,0.1863799283154122,22.0,0.0,46.0,2.0,0.0,0.0,0.0,22.0,0.0,46.0,2.0,0.0,0.0,0.0,22.0,48.0,0.0,0.0,22.0,24.0,0.0,0.0,mobile,google,ios,FR,FR,7b9f593535,organic,google
3234,248513954095669,6,48.0,146.0,24.0,3.0,5.0,7.0,3.0,6.0,3.0,727.0,3194.0,1330.0,946.0,757.0,1797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08307621986058736,0.3649868586447263,0.15198263055650782,0.10810193120786196,0.08650439949720032,0.20534796023311622,0.0,49.0,0.0,4.0,0.0,58.0,36.0,0.0,24.0,0.0,4.0,0.0,29.0,36.0,0.0,58.0,84.0,4.0,0.0,29.0,28.0,4.0,desktop,google,windows,,FR,f28414dfd1,paid,google
